Source,Target,Weight
NCBITaxon:1490,MONDO:0005148,1
NCBITaxon:40520,MONDO:0011565,1
NCBITaxon:585544,MONDO:0005147,1
NCBITaxon:84112,MONDO:0005147,1
NCBITaxon:2317,MONDO:0005101,1
NCBITaxon:658087,MONDO:0005260,1
NCBITaxon:1255,MONDO:0005154,1
NCBITaxon:358,MONDO:0008383,1
NCBITaxon:548,MONDO:0005052,1
NCBITaxon:571,MONDO:0024388,1
NCBITaxon:818,MONDO:0024388,1
NCBITaxon:68895,MONDO:0005027,1
NCBITaxon:552398,MONDO:0018076,1
NCBITaxon:469592,MONDO:0015183,1
NCBITaxon:498718,MONDO:0009861,1
NCBITaxon:1590,MONDO:0005052,1
NCBITaxon:29347,MONDO:0005147,1
NCBITaxon:33059,MONDO:0011565,1
NCBITaxon:1520,MONDO:0009061,1
NCBITaxon:470,MONDO:0018076,1
NCBITaxon:57706,MONDO:0005260,1
NCBITaxon:1406,MONDO:0024388,1
NCBITaxon:360807,MONDO:0005154,1
NCBITaxon:442,MONDO:0005052,1
NCBITaxon:364410,MONDO:0009061,1
NCBITaxon:1355477,MONDO:0008383,1
NCBITaxon:457387,MONDO:0015183,1
NCBITaxon:615,MONDO:0008383,1
NCBITaxon:665951,MONDO:0011382,1
NCBITaxon:457391,MONDO:0015183,1
NCBITaxon:83565,MONDO:0015183,1
NCBITaxon:39490,MONDO:0018076,1
NCBITaxon:665951,MONDO:0005148,1
NCBITaxon:548,MONDO:0024388,1
NCBITaxon:469592,MONDO:0005147,1
NCBITaxon:658659,MONDO:0005101,1
NCBITaxon:178606,MONDO:0008383,1
NCBITaxon:457396,MONDO:0005154,1
NCBITaxon:109790,MONDO:0005027,1
NCBITaxon:92945,MONDO:0008383,1
NCBITaxon:1744,MONDO:0005052,1
NCBITaxon:584,MONDO:0018076,1
NCBITaxon:1042156,MONDO:0005101,1
NCBITaxon:853,MONDO:0009061,2
NCBITaxon:1686,MONDO:0009861,1
NCBITaxon:457387,MONDO:0005147,1
NCBITaxon:1590,MONDO:0024388,1
NCBITaxon:29438,MONDO:0009861,1
NCBITaxon:384,MONDO:0008383,1
NCBITaxon:457391,MONDO:0005147,1
NCBITaxon:83565,MONDO:0005147,1
NCBITaxon:51669,MONDO:0018076,1
NCBITaxon:28116,MONDO:0008383,1
NCBITaxon:33996,MONDO:0015183,1
NCBITaxon:572010,MONDO:0009861,1
NCBITaxon:296,MONDO:0011382,1
NCBITaxon:831,MONDO:0008383,1
NCBITaxon:28141,MONDO:0005148,1
NCBITaxon:544645,MONDO:0018076,1
NCBITaxon:1583,MONDO:0005148,1
NCBITaxon:296,MONDO:0005148,1
NCBITaxon:392409,MONDO:0005101,1
NCBITaxon:47678,MONDO:0005101,1
NCBITaxon:100884,MONDO:0018076,1
NCBITaxon:72000,MONDO:0011382,1
NCBITaxon:29466,MONDO:0005260,1
NCBITaxon:46506,MONDO:0009861,1
NCBITaxon:1521,MONDO:0005260,1
NCBITaxon:72000,MONDO:0005148,1
NCBITaxon:882211,MONDO:0005027,1
NCBITaxon:471189,MONDO:0011565,1
NCBITaxon:450749,MONDO:0018076,1
NCBITaxon:33996,MONDO:0005147,1
NCBITaxon:1744,MONDO:0024388,1
NCBITaxon:33043,MONDO:0010726,1
NCBITaxon:1587,MONDO:0018076,1
NCBITaxon:457390,MONDO:0008383,1
NCBITaxon:626935,MONDO:0011382,1
NCBITaxon:392009,MONDO:0024388,1
NCBITaxon:626935,MONDO:0005148,1
NCBITaxon:34015,MONDO:0011382,1
NCBITaxon:34015,MONDO:0005148,1
NCBITaxon:28446,MONDO:0005027,1
NCBITaxon:103892,MONDO:0009061,1
NCBITaxon:33035,MONDO:0005101,1
NCBITaxon:1249,MONDO:0009861,1
NCBITaxon:1520,MONDO:0015183,1
NCBITaxon:817,MONDO:0005052,2
NCBITaxon:457421,MONDO:0011382,1
NCBITaxon:1492,MONDO:0005101,1
NCBITaxon:287,MONDO:0005260,1
NCBITaxon:1382,MONDO:0009061,1
NCBITaxon:1732,MONDO:0024388,1
NCBITaxon:457421,MONDO:0005148,1
NCBITaxon:85698,MONDO:0024388,1
NCBITaxon:364410,MONDO:0015183,1
NCBITaxon:1338,MONDO:0018076,1
NCBITaxon:67854,MONDO:0024388,1
NCBITaxon:97478,MONDO:0005052,1
NCBITaxon:405212,MONDO:0005052,1
NCBITaxon:109790,MONDO:0009861,1
NCBITaxon:1519,MONDO:0005154,1
NCBITaxon:844,MONDO:0011382,1
NCBITaxon:853,MONDO:0015183,1
NCBITaxon:364410,MONDO:0005147,1
NCBITaxon:2223,MONDO:0008383,1
NCBITaxon:542,MONDO:0005052,1
NCBITaxon:97478,MONDO:0024388,1
NCBITaxon:552398,MONDO:0005260,1
NCBITaxon:68895,MONDO:0005101,1
NCBITaxon:33010,MONDO:0009861,1
NCBITaxon:1772,MONDO:0009861,1
NCBITaxon:853,MONDO:0005147,1
NCBITaxon:470,MONDO:0005260,1
NCBITaxon:405212,MONDO:0024388,1
NCBITaxon:1428,MONDO:0009861,1
NCBITaxon:39490,MONDO:0005260,1
NCBITaxon:106590,MONDO:0005052,1
NCBITaxon:33043,MONDO:0008383,1
NCBITaxon:542,MONDO:0024388,1
NCBITaxon:920,MONDO:0005154,1
NCBITaxon:584,MONDO:0005260,1
NCBITaxon:1747,MONDO:0010726,1
NCBITaxon:103892,MONDO:0015183,1
NCBITaxon:187327,MONDO:0005148,1
NCBITaxon:204038,MONDO:0005154,1
NCBITaxon:881,MONDO:0005027,1
NCBITaxon:51669,MONDO:0005260,1
NCBITaxon:36841,MONDO:0011565,1
NCBITaxon:1681,MONDO:0008383,1
NCBITaxon:1382,MONDO:0015183,1
NCBITaxon:544645,MONDO:0005260,1
NCBITaxon:69823,MONDO:0015183,1
NCBITaxon:1426,MONDO:0008383,1
NCBITaxon:658655,MONDO:0024388,1
NCBITaxon:1596,MONDO:0018076,1
NCBITaxon:103892,MONDO:0005147,1
NCBITaxon:2317,MONDO:0005052,1
NCBITaxon:100884,MONDO:0005260,1
NCBITaxon:37734,MONDO:0009861,1
NCBITaxon:2203,MONDO:0009861,1
NCBITaxon:317,MONDO:0009861,1
NCBITaxon:165179,MONDO:0005027,1
NCBITaxon:1355477,MONDO:0005154,1
NCBITaxon:1547,MONDO:0005154,1
NCBITaxon:615,MONDO:0005154,1
NCBITaxon:306,MONDO:0005052,1
NCBITaxon:450749,MONDO:0005260,1
NCBITaxon:1382,MONDO:0005147,1
NCBITaxon:1587,MONDO:0005260,1
NCBITaxon:39491,MONDO:0009861,1
NCBITaxon:882211,MONDO:0005101,1
NCBITaxon:469585,MONDO:0008383,1
NCBITaxon:1226325,MONDO:0005027,1
NCBITaxon:28901,MONDO:0005027,1
NCBITaxon:69823,MONDO:0005147,1
NCBITaxon:178606,MONDO:0005154,1
NCBITaxon:217159,MONDO:0005052,1
NCBITaxon:83771,MONDO:0005052,1
NCBITaxon:469591,MONDO:0011382,1
NCBITaxon:1517,MONDO:0010726,1
NCBITaxon:32046,MONDO:0009061,1
NCBITaxon:659,MONDO:0024388,1
NCBITaxon:1352,MONDO:0005027,1
NCBITaxon:28446,MONDO:0005101,1
NCBITaxon:556261,MONDO:0011565,1
NCBITaxon:823,MONDO:0015183,1
NCBITaxon:384,MONDO:0005154,1
NCBITaxon:820,MONDO:0005148,1
NCBITaxon:29438,MONDO:0011565,1
NCBITaxon:1338,MONDO:0005260,1
NCBITaxon:306,MONDO:0024388,1
NCBITaxon:658659,MONDO:0005052,1
NCBITaxon:411489,MONDO:0005027,1
NCBITaxon:550,MONDO:0005148,1
NCBITaxon:1280,MONDO:0009061,2
NCBITaxon:1902,MONDO:0009861,1
NCBITaxon:469590,MONDO:0008383,1
NCBITaxon:823,MONDO:0005147,1
NCBITaxon:217159,MONDO:0024388,1
NCBITaxon:83771,MONDO:0024388,1
NCBITaxon:393060,MONDO:0011565,1
NCBITaxon:839,MONDO:0011565,1
NCBITaxon:46506,MONDO:0011565,1
NCBITaxon:658087,MONDO:0024388,1
NCBITaxon:457390,MONDO:0005154,1
NCBITaxon:392412,MONDO:0011382,1
NCBITaxon:1833,MONDO:0008383,1
NCBITaxon:628,MONDO:0011565,1
NCBITaxon:29347,MONDO:0005027,1
NCBITaxon:40520,MONDO:0011382,1
NCBITaxon:549,MONDO:0005260,1
NCBITaxon:457387,MONDO:0018076,1
NCBITaxon:35841,MONDO:0005154,1
NCBITaxon:585,MONDO:0009861,1
NCBITaxon:83565,MONDO:0018076,1
NCBITaxon:28454,MONDO:0018076,1
NCBITaxon:1246,MONDO:0010726,1
NCBITaxon:501571,MONDO:0010726,1
NCBITaxon:168384,MONDO:0009861,1
NCBITaxon:29466,MONDO:0005052,1
NCBITaxon:1521,MONDO:0005052,1
NCBITaxon:32046,MONDO:0015183,1
NCBITaxon:1423,MONDO:0005147,1
NCBITaxon:658082,MONDO:0009061,1
NCBITaxon:1548,MONDO:0011382,1
NCBITaxon:1309,MONDO:0010726,1
NCBITaxon:1548,MONDO:0005148,1
NCBITaxon:881,MONDO:0005101,1
NCBITaxon:487,MONDO:0008383,1
NCBITaxon:33996,MONDO:0005027,1
NCBITaxon:1537,MONDO:0005154,1
NCBITaxon:32046,MONDO:0005147,1
NCBITaxon:1280,MONDO:0015183,1
NCBITaxon:457416,MONDO:0009861,1
NCBITaxon:1596,MONDO:0005260,1
NCBITaxon:665943,MONDO:0005148,1
NCBITaxon:1358,MONDO:0005148,1
NCBITaxon:1772,MONDO:0011565,1
NCBITaxon:29466,MONDO:0024388,1
NCBITaxon:292800,MONDO:0009061,1
NCBITaxon:1521,MONDO:0024388,1
NCBITaxon:1773,MONDO:0005154,1
NCBITaxon:1597,MONDO:0010726,1
NCBITaxon:165179,MONDO:0005101,1
NCBITaxon:1226325,MONDO:0005101,1
NCBITaxon:1280,MONDO:0005147,1
NCBITaxon:1493,MONDO:0005154,1
NCBITaxon:28901,MONDO:0005101,1
NCBITaxon:1520,MONDO:0018076,1
NCBITaxon:99675,MONDO:0008383,1
NCBITaxon:1496,MONDO:0009061,2
NCBITaxon:471189,MONDO:0011382,1
NCBITaxon:364410,MONDO:0018076,1
NCBITaxon:471189,MONDO:0005148,1
NCBITaxon:1352,MONDO:0005101,1
NCBITaxon:157673,MONDO:0009861,1
NCBITaxon:1540,MONDO:0009861,1
NCBITaxon:1681,MONDO:0005154,1
NCBITaxon:1245,MONDO:0018076,1
NCBITaxon:287,MONDO:0024388,1
NCBITaxon:626937,MONDO:0005027,1
NCBITaxon:1426,MONDO:0005154,1
NCBITaxon:901,MONDO:0018076,1
NCBITaxon:1246,MONDO:0008383,1
NCBITaxon:544644,MONDO:0010726,1
NCBITaxon:52226,MONDO:0005027,1
NCBITaxon:1322,MONDO:0005027,1
NCBITaxon:411489,MONDO:0005101,1
NCBITaxon:470,MONDO:0005052,1
NCBITaxon:457395,MONDO:0011382,1
NCBITaxon:1718,MONDO:0009861,1
NCBITaxon:36847,MONDO:0018076,1
NCBITaxon:457395,MONDO:0005148,1
NCBITaxon:1613,MONDO:0005260,1
NCBITaxon:37734,MONDO:0011565,1
NCBITaxon:1506,MONDO:0010726,1
NCBITaxon:317,MONDO:0011565,1
NCBITaxon:658082,MONDO:0015183,1
NCBITaxon:469585,MONDO:0005154,1
NCBITaxon:39490,MONDO:0005052,1
NCBITaxon:312306,MONDO:0009861,1
NCBITaxon:38289,MONDO:0008383,1
NCBITaxon:29347,MONDO:0005101,1
NCBITaxon:584,MONDO:0005052,1
NCBITaxon:1309,MONDO:0008383,1
NCBITaxon:36832,MONDO:0011382,1
NCBITaxon:36745,MONDO:0011382,1
NCBITaxon:36832,MONDO:0005148,1
NCBITaxon:36745,MONDO:0005148,1
NCBITaxon:469610,MONDO:0009061,1
NCBITaxon:83565,MONDO:0005260,1
NCBITaxon:51669,MONDO:0005052,1
NCBITaxon:1254,MONDO:0005027,1
NCBITaxon:470,MONDO:0024388,1
NCBITaxon:28454,MONDO:0005260,1
NCBITaxon:1063,MONDO:0009061,1
NCBITaxon:469592,MONDO:0005101,1
NCBITaxon:292800,MONDO:0015183,1
NCBITaxon:1308,MONDO:0009861,1
NCBITaxon:410072,MONDO:0011565,1
NCBITaxon:103892,MONDO:0018076,1
NCBITaxon:39490,MONDO:0024388,1
NCBITaxon:469590,MONDO:0005154,1
NCBITaxon:100884,MONDO:0005052,1
NCBITaxon:1624,MONDO:0015183,1
NCBITaxon:1597,MONDO:0008383,1
NCBITaxon:498718,MONDO:0010726,1
NCBITaxon:457391,MONDO:0005101,1
NCBITaxon:450749,MONDO:0005052,1
NCBITaxon:1496,MONDO:0015183,1
NCBITaxon:1382,MONDO:0018076,1
NCBITaxon:584,MONDO:0024388,1
NCBITaxon:1587,MONDO:0005052,1
NCBITaxon:1833,MONDO:0005154,1
NCBITaxon:51669,MONDO:0024388,1
NCBITaxon:1624,MONDO:0005147,1
NCBITaxon:442,MONDO:0005154,1
NCBITaxon:544645,MONDO:0024388,1
NCBITaxon:1496,MONDO:0005147,1
NCBITaxon:33996,MONDO:0005101,1
NCBITaxon:644,MONDO:0005154,1
NCBITaxon:69823,MONDO:0005027,1
NCBITaxon:100884,MONDO:0024388,1
NCBITaxon:36841,MONDO:0011382,1
NCBITaxon:585,MONDO:0011565,1
NCBITaxon:562,MONDO:0018076,1
NCBITaxon:29438,MONDO:0010726,1
NCBITaxon:1338,MONDO:0005052,2
NCBITaxon:665951,MONDO:0009061,1
NCBITaxon:450749,MONDO:0024388,1
NCBITaxon:1587,MONDO:0024388,1
NCBITaxon:1422,MONDO:0005027,1
NCBITaxon:1203555,MONDO:0005148,1
NCBITaxon:572010,MONDO:0010726,1
NCBITaxon:1520,MONDO:0005260,1
NCBITaxon:552396,MONDO:0015183,1
NCBITaxon:187400,MONDO:0005148,1
NCBITaxon:364410,MONDO:0005260,1
NCBITaxon:46506,MONDO:0010726,1
NCBITaxon:1296,MONDO:0009861,1
NCBITaxon:469610,MONDO:0015183,1
NCBITaxon:823,MONDO:0005027,1
NCBITaxon:1245,MONDO:0005260,1
NCBITaxon:571,MONDO:0011382,1
NCBITaxon:487,MONDO:0005154,1
NCBITaxon:296,MONDO:0009061,1
NCBITaxon:1063,MONDO:0015183,1
NCBITaxon:1665,MONDO:0005027,1
NCBITaxon:1042156,MONDO:0008383,1
NCBITaxon:57037,MONDO:0005027,1
NCBITaxon:571,MONDO:0005148,1
NCBITaxon:818,MONDO:0005148,1
NCBITaxon:1338,MONDO:0024388,1
NCBITaxon:552396,MONDO:0005147,1
NCBITaxon:901,MONDO:0005260,1
NCBITaxon:626937,MONDO:0005101,1
NCBITaxon:294,MONDO:0011565,1
NCBITaxon:1351,MONDO:0005147,1
NCBITaxon:1490,MONDO:0015183,1
NCBITaxon:52226,MONDO:0005101,1
NCBITaxon:1322,MONDO:0005101,1
NCBITaxon:36847,MONDO:0005260,1
NCBITaxon:469610,MONDO:0005147,1
NCBITaxon:39488,MONDO:0005027,1
NCBITaxon:1249,MONDO:0010726,1
NCBITaxon:469613,MONDO:0011565,1
NCBITaxon:1515,MONDO:0005147,1
NCBITaxon:1736,MONDO:0009861,1
NCBITaxon:1406,MONDO:0005148,1
NCBITaxon:47678,MONDO:0008383,1
NCBITaxon:626935,MONDO:0009061,1
NCBITaxon:817,MONDO:0005154,1
NCBITaxon:34015,MONDO:0009061,1
NCBITaxon:1598,MONDO:0011565,1
NCBITaxon:1490,MONDO:0005147,1
NCBITaxon:393060,MONDO:0011382,1
NCBITaxon:99675,MONDO:0005154,1
NCBITaxon:548,MONDO:0005148,1
NCBITaxon:628,MONDO:0011382,1
NCBITaxon:157673,MONDO:0011565,1
NCBITaxon:1590,MONDO:0011382,1
NCBITaxon:1254,MONDO:0005101,1
NCBITaxon:1590,MONDO:0005148,1
NCBITaxon:1689,MONDO:0005027,1
NCBITaxon:33035,MONDO:0008383,1
NCBITaxon:665951,MONDO:0015183,1
NCBITaxon:1423,MONDO:0005027,1
NCBITaxon:38308,MONDO:0011565,1
NCBITaxon:28450,MONDO:0011382,1
NCBITaxon:1509,MONDO:0005027,1
NCBITaxon:1686,MONDO:0008383,1
NCBITaxon:1492,MONDO:0008383,1
NCBITaxon:28450,MONDO:0005148,1
NCBITaxon:626940,MONDO:0011565,1
NCBITaxon:844,MONDO:0009061,1
NCBITaxon:33010,MONDO:0010726,1
NCBITaxon:116085,MONDO:0009861,1
NCBITaxon:1718,MONDO:0011565,1
NCBITaxon:1772,MONDO:0010726,1
NCBITaxon:1382,MONDO:0005260,1
NCBITaxon:1584,MONDO:0011565,1
NCBITaxon:665951,MONDO:0005147,1
NCBITaxon:38289,MONDO:0005154,1
NCBITaxon:1265,MONDO:0005052,1
NCBITaxon:1428,MONDO:0010726,1
NCBITaxon:585544,MONDO:0005052,1
NCBITaxon:392009,MONDO:0011382,1
NCBITaxon:84112,MONDO:0005052,1
NCBITaxon:296,MONDO:0015183,1
NCBITaxon:392009,MONDO:0005148,1
NCBITaxon:502558,MONDO:0009861,1
NCBITaxon:658089,MONDO:0009861,1
NCBITaxon:563193,MONDO:0009861,1
NCBITaxon:1596,MONDO:0024388,1
NCBITaxon:72000,MONDO:0015183,1
NCBITaxon:106590,MONDO:0005154,1
NCBITaxon:562,MONDO:0005260,1
NCBITaxon:69823,MONDO:0005101,1
NCBITaxon:68895,MONDO:0008383,1
NCBITaxon:1732,MONDO:0011382,1
NCBITaxon:296,MONDO:0005147,1
NCBITaxon:85698,MONDO:0011382,1
NCBITaxon:1308,MONDO:0011565,1
NCBITaxon:192,MONDO:0005027,1
NCBITaxon:1732,MONDO:0005148,1
NCBITaxon:1511,MONDO:0009861,1
NCBITaxon:67854,MONDO:0011382,1
NCBITaxon:85698,MONDO:0005148,1
NCBITaxon:626935,MONDO:0015183,1
NCBITaxon:1422,MONDO:0005101,1
NCBITaxon:67854,MONDO:0005148,1
NCBITaxon:1249,MONDO:0008383,1
NCBITaxon:34015,MONDO:0015183,1
NCBITaxon:1580,MONDO:0009861,1
NCBITaxon:84112,MONDO:0024388,1
NCBITaxon:2021,MONDO:0009061,1
NCBITaxon:72000,MONDO:0005147,1
NCBITaxon:37734,MONDO:0010726,1
NCBITaxon:2203,MONDO:0010726,1
NCBITaxon:546,MONDO:0009861,1
NCBITaxon:317,MONDO:0010726,1
NCBITaxon:469592,MONDO:0005052,1
NCBITaxon:1399,MONDO:0011565,1
NCBITaxon:2317,MONDO:0005154,1
NCBITaxon:457421,MONDO:0015183,1
NCBITaxon:39491,MONDO:0010726,1
NCBITaxon:626935,MONDO:0005147,1
NCBITaxon:109790,MONDO:0008383,1
NCBITaxon:823,MONDO:0005101,1
NCBITaxon:34015,MONDO:0005147,1
NCBITaxon:1665,MONDO:0005101,1
NCBITaxon:57037,MONDO:0005101,1
NCBITaxon:457387,MONDO:0005052,1
NCBITaxon:40518,MONDO:0009861,1
NCBITaxon:457391,MONDO:0005052,1
NCBITaxon:83565,MONDO:0005052,1
NCBITaxon:658082,MONDO:0018076,1
NCBITaxon:28454,MONDO:0005052,1
NCBITaxon:97478,MONDO:0005148,1
NCBITaxon:244366,MONDO:0005027,1
NCBITaxon:844,MONDO:0015183,1
NCBITaxon:457421,MONDO:0005147,1
NCBITaxon:341225,MONDO:0011565,1
NCBITaxon:39488,MONDO:0005101,1
NCBITaxon:405212,MONDO:0005148,1
NCBITaxon:2748,MONDO:0011565,1
NCBITaxon:469591,MONDO:0009061,1
NCBITaxon:882211,MONDO:0008383,1
NCBITaxon:33996,MONDO:0005052,1
NCBITaxon:1902,MONDO:0010726,1
NCBITaxon:844,MONDO:0005147,1
NCBITaxon:542,MONDO:0011382,1
NCBITaxon:292800,MONDO:0018076,1
NCBITaxon:658659,MONDO:0005154,1
NCBITaxon:820,MONDO:0009061,2
NCBITaxon:216816,MONDO:0009061,1
NCBITaxon:457387,MONDO:0024388,1
NCBITaxon:542,MONDO:0005148,1
NCBITaxon:83565,MONDO:0024388,1
NCBITaxon:28454,MONDO:0024388,1
NCBITaxon:1042156,MONDO:0005154,1
NCBITaxon:1396,MONDO:0005027,1
NCBITaxon:28446,MONDO:0008383,1
NCBITaxon:1689,MONDO:0005101,1
NCBITaxon:1423,MONDO:0005101,1
NCBITaxon:658655,MONDO:0011382,1
NCBITaxon:1509,MONDO:0005101,1
NCBITaxon:658655,MONDO:0005148,1
NCBITaxon:392409,MONDO:0005154,1
NCBITaxon:33038,MONDO:0011565,1
NCBITaxon:1624,MONDO:0005027,1
NCBITaxon:585,MONDO:0010726,1
NCBITaxon:392412,MONDO:0009061,1
NCBITaxon:47678,MONDO:0005154,1
NCBITaxon:40520,MONDO:0009061,1
NCBITaxon:1520,MONDO:0005052,1
NCBITaxon:168384,MONDO:0010726,1
NCBITaxon:1550,MONDO:0009861,1
NCBITaxon:1398,MONDO:0011565,1
NCBITaxon:659,MONDO:0011382,1
NCBITaxon:364410,MONDO:0005052,1
NCBITaxon:329,MONDO:0005027,1
NCBITaxon:1501,MONDO:0018076,1
NCBITaxon:659,MONDO:0005148,1
NCBITaxon:1505,MONDO:0011565,1
NCBITaxon:33035,MONDO:0005154,1
NCBITaxon:1280,MONDO:0005101,2
NCBITaxon:435,MONDO:0011565,1
NCBITaxon:33059,MONDO:0009061,1
NCBITaxon:1492,MONDO:0005154,1
NCBITaxon:853,MONDO:0005052,1
NCBITaxon:192,MONDO:0005101,1
NCBITaxon:306,MONDO:0005148,1
NCBITaxon:469591,MONDO:0015183,1
NCBITaxon:469610,MONDO:0018076,1
NCBITaxon:1520,MONDO:0024388,1
NCBITaxon:457416,MONDO:0010726,1
NCBITaxon:83771,MONDO:0011382,1
NCBITaxon:1063,MONDO:0018076,1
NCBITaxon:217159,MONDO:0005148,1
NCBITaxon:83771,MONDO:0005148,1
NCBITaxon:552396,MONDO:0005027,1
NCBITaxon:820,MONDO:0015183,1
NCBITaxon:364410,MONDO:0024388,1
NCBITaxon:658087,MONDO:0011382,1
NCBITaxon:1351,MONDO:0005027,1
NCBITaxon:549,MONDO:0011565,1
NCBITaxon:105841,MONDO:0011565,1
NCBITaxon:658087,MONDO:0005148,1
NCBITaxon:469593,MONDO:0009861,1
NCBITaxon:1245,MONDO:0024388,1
NCBITaxon:469591,MONDO:0005147,1
NCBITaxon:1515,MONDO:0005027,1
NCBITaxon:901,MONDO:0024388,1
NCBITaxon:658082,MONDO:0005260,1
NCBITaxon:881,MONDO:0008383,1
NCBITaxon:820,MONDO:0005147,1
NCBITaxon:36847,MONDO:0024388,1
NCBITaxon:1748,MONDO:0009861,1
NCBITaxon:1490,MONDO:0005027,1
NCBITaxon:68895,MONDO:0005154,1
NCBITaxon:157673,MONDO:0010726,1
NCBITaxon:57706,MONDO:0011382,1
NCBITaxon:1540,MONDO:0010726,1
NCBITaxon:244366,MONDO:0005101,1
NCBITaxon:820,MONDO:0011382,1
NCBITaxon:57706,MONDO:0005148,1
NCBITaxon:392412,MONDO:0015183,1
NCBITaxon:294,MONDO:0011382,1
NCBITaxon:103892,MONDO:0005052,1
NCBITaxon:255723,MONDO:0011565,1
NCBITaxon:40520,MONDO:0015183,1
NCBITaxon:729,MONDO:0005260,1
NCBITaxon:471189,MONDO:0009061,1
NCBITaxon:1382,MONDO:0005052,1
NCBITaxon:292800,MONDO:0005260,1
NCBITaxon:1718,MONDO:0010726,1
NCBITaxon:1226325,MONDO:0008383,1
NCBITaxon:546,MONDO:0011565,1
NCBITaxon:392412,MONDO:0005147,1
NCBITaxon:28901,MONDO:0008383,1
NCBITaxon:168384,MONDO:0008383,1
NCBITaxon:312306,MONDO:0010726,1
NCBITaxon:1352,MONDO:0008383,1
NCBITaxon:1396,MONDO:0005101,1
NCBITaxon:29385,MONDO:0011565,1
NCBITaxon:103892,MONDO:0024388,1
NCBITaxon:28025,MONDO:0009861,1
NCBITaxon:1382,MONDO:0024388,1
NCBITaxon:1521,MONDO:0011382,1
NCBITaxon:411489,MONDO:0008383,1
NCBITaxon:1624,MONDO:0005101,1
NCBITaxon:29466,MONDO:0005148,1
NCBITaxon:469588,MONDO:0009861,1
NCBITaxon:1548,MONDO:0015183,1
NCBITaxon:38308,MONDO:0011382,1
NCBITaxon:1521,MONDO:0005148,1
NCBITaxon:1588,MONDO:0005027,1
NCBITaxon:1308,MONDO:0010726,1
NCBITaxon:1496,MONDO:0005101,2
NCBITaxon:626940,MONDO:0011382,1
NCBITaxon:882211,MONDO:0005154,1
NCBITaxon:36832,MONDO:0009061,1
NCBITaxon:28141,MONDO:0005027,1
NCBITaxon:36745,MONDO:0009061,1
NCBITaxon:1583,MONDO:0005027,1
NCBITaxon:457412,MONDO:0011565,1
NCBITaxon:1501,MONDO:0005260,1
NCBITaxon:29347,MONDO:0008383,1
NCBITaxon:329,MONDO:0005101,1
NCBITaxon:1548,MONDO:0005147,1
NCBITaxon:1491,MONDO:0005027,1
NCBITaxon:626935,MONDO:0018076,1
NCBITaxon:562,MONDO:0024388,1
NCBITaxon:210,MONDO:0009861,1
NCBITaxon:1399,MONDO:0010726,1
NCBITaxon:28446,MONDO:0005154,1
NCBITaxon:287,MONDO:0011382,1
NCBITaxon:287,MONDO:0005148,1
NCBITaxon:573,MONDO:0009861,1
NCBITaxon:469610,MONDO:0005260,1
NCBITaxon:471189,MONDO:0015183,1
NCBITaxon:1063,MONDO:0005260,1
NCBITaxon:552396,MONDO:0005101,1
NCBITaxon:1351,MONDO:0005101,1
NCBITaxon:457421,MONDO:0005027,1
NCBITaxon:844,MONDO:0018076,1
NCBITaxon:1829,MONDO:0011565,1
NCBITaxon:411484,MONDO:0011565,1
NCBITaxon:471189,MONDO:0005147,1
NCBITaxon:1515,MONDO:0005101,1
NCBITaxon:552398,MONDO:0011382,1
NCBITaxon:457395,MONDO:0015183,1
NCBITaxon:36841,MONDO:0009061,1
NCBITaxon:552398,MONDO:0005148,1
NCBITaxon:470,MONDO:0011382,1
NCBITaxon:1296,MONDO:0010726,1
NCBITaxon:1490,MONDO:0005101,1
NCBITaxon:470,MONDO:0005148,1
NCBITaxon:32046,MONDO:0005052,1
NCBITaxon:360807,MONDO:0005027,1
NCBITaxon:1588,MONDO:0009861,1
NCBITaxon:32049,MONDO:0005148,1
NCBITaxon:39490,MONDO:0011382,1
NCBITaxon:457395,MONDO:0005147,1
NCBITaxon:39490,MONDO:0005148,1
NCBITaxon:341225,MONDO:0011382,1
NCBITaxon:36832,MONDO:0015183,1
NCBITaxon:36745,MONDO:0015183,1
NCBITaxon:821,MONDO:0011565,1
NCBITaxon:80866,MONDO:0009861,1
NCBITaxon:1280,MONDO:0005052,1
NCBITaxon:584,MONDO:0005148,1
NCBITaxon:1736,MONDO:0010726,1
NCBITaxon:2748,MONDO:0011382,1
NCBITaxon:1623,MONDO:0009861,1
NCBITaxon:51669,MONDO:0005148,1
NCBITaxon:2021,MONDO:0018076,1
NCBITaxon:556261,MONDO:0009061,1
NCBITaxon:32046,MONDO:0024388,1
NCBITaxon:544645,MONDO:0011382,1
NCBITaxon:36832,MONDO:0005147,1
NCBITaxon:36745,MONDO:0005147,1
NCBITaxon:1398,MONDO:0010726,1
NCBITaxon:881,MONDO:0005154,1
NCBITaxon:544645,MONDO:0005148,1
NCBITaxon:239935,MONDO:0011565,1
NCBITaxon:100884,MONDO:0011382,1
NCBITaxon:626937,MONDO:0008383,1
NCBITaxon:100884,MONDO:0005148,1
NCBITaxon:187327,MONDO:0005027,1
NCBITaxon:36839,MONDO:0005027,1
NCBITaxon:52226,MONDO:0008383,1
NCBITaxon:1322,MONDO:0008383,1
NCBITaxon:435,MONDO:0010726,1
NCBITaxon:450749,MONDO:0005148,1
NCBITaxon:1255,MONDO:0009861,1
NCBITaxon:393060,MONDO:0009061,1
NCBITaxon:1587,MONDO:0005148,1
