282	9	1
145	9	1
93	10	1
238	9	1
179	31	1
364	26	1
281	14	1
161	19	1
85	19	1
432	19	1
461	10	1
454	29	1
341	3	1
301	9	1
372	9	1
456	19	1
412	12	1
142	19	1
437	10	1
113	19	1
453	19	1
287	3	1
343	19	1
380	19	1
312	8	1
328	19	1
458	7	1
300	19	1
103	19	1
160	19	1
315	26	1
3	10	1
289	10	1
214	10	1
123	10	1
323	28	1
459	30	1
193	29	1
143	19	1
354	9	1
450	30	1
353	6	1
42	3	1
141	19	1
123	28	1
233	9	1
188	14	1
301	3	1
144	19	1
315	10	1
37	3	1
366	19	1
403	19	1
42	12	1
383	9	1
94	9	1
204	10	1
395	7	1
70	19	1
34	38	1
399	19	1
275	29	1
217	30	1
297	19	1
316	14	1
123	1	1
439	8	1
95	3	1
288	19	1
414	7	1
310	19	1
93	7	1
427	19	1
126	19	1
202	10	1
65	7	1
311	8	1
277	29	1
381	19	1
190	30	1
448	3	1
33	9	1
397	10	1
305	19	1
62	19	1
139	29	1
67	19	1
461	7	1
297	24	1
91	19	1
108	9	1
277	30	1
189	9	1
435	19	1
56	9	1
164	26	1
441	19	1
127	2	1
120	10	1
368	14	1
30	32	1
75	19	1
449	19	1
117	3	1
79	3	1
311	10	1
219	19	1
458	14	1
123	8	1
236	28	1
63	9	1
290	2	1
305	24	1
62	24	1
67	24	1
396	19	1
175	10	1
275	9	1
123	7	1
315	8	1
281	9	1
328	26	1
140	35	1
352	19	1
308	10	1
161	4	1
315	7	1
170	19	1
277	9	1
395	20	1
153	12	1
142	10	1
264	19	1
343	10	1
246	19	1
328	10	1
81	19	1
385	9	1
395	14	1
300	10	1
317	14	1
60	19	1
92	19	1
393	10	1
81	26	1
304	19	1
83	19	1
243	19	1
63	12	1
370	19	1
27	32	1
244	9	1
307	19	1
34	6	1
202	7	1
176	29	1
377	19	1
184	19	1
317	9	1
433	19	1
397	7	1
182	19	1
299	3	1
81	28	1
54	3	1
389	10	1
427	8	1
307	24	1
291	19	1
312	29	1
404	9	1
316	9	1
230	34	1
385	12	1
164	8	1
297	10	1
17	19	1
127	33	1
305	26	1
154	19	1
276	19	1
411	13	1
35	10	1
17	26	1
288	10	1
441	8	1
3	14	1
154	26	1
223	12	1
427	10	1
20	3	1
310	28	1
381	10	1
305	10	1
62	10	1
450	3	1
67	10	1
91	10	1
328	8	1
250	19	1
315	14	1
435	10	1
39	11	1
165	19	1
142	7	1
164	28	1
154	10	1
316	3	1
441	10	1
343	7	1
328	7	1
300	7	1
344	19	1
360	19	1
25	9	1
209	19	1
393	7	1
216	19	1
271	19	1
312	9	1
248	12	1
205	3	1
443	19	1
346	19	1
314	11	1
275	3	1
363	19	1
67	1	1
373	8	1
318	19	1
304	8	1
461	30	1
304	26	1
271	24	1
376	19	1
190	3	1
218	12	1
26	9	1
147	10	1
9	19	1
297	8	1
148	9	1
452	19	1
413	19	1
446	19	1
350	11	1
202	9	1
297	7	1
318	24	1
460	10	1
311	14	1
304	10	1
421	19	1
44	9	1
60	28	1
83	10	1
382	19	1
259	19	1
307	10	1
254	11	1
305	8	1
9	24	1
21	19	1
371	19	1
273	19	1
334	36	1
381	7	1
183	19	1
393	37	1
22	19	1
305	7	1
119	19	1
67	7	1
164	7	1
115	19	1
41	19	1
311	9	1
317	3	1
77	9	1
24	9	1
154	7	1
348	19	1
143	29	1
441	7	1
361	19	1
434	10	1
21	24	1
329	19	1
273	24	1
235	19	1
17	10	1
404	3	1
22	24	1
116	30	1
323	9	1
224	19	1
51	24	1
339	24	1
234	19	1
393	14	1
119	28	1
165	7	1
293	19	1
70	30	1
116	14	1
315	9	1
404	38	1
250	10	1
49	19	1
165	10	1
250	28	1
189	6	1
13	19	1
319	10	1
39	24	1
344	10	1
318	8	1
314	19	1
397	14	1
143	9	1
200	19	1
289	3	1
379	19	1
304	7	1
314	26	1
173	11	1
305	30	1
444	19	1
255	2	1
285	19	1
443	10	1
229	19	1
335	19	1
123	12	1
19	19	1
172	19	1
251	11	1
256	19	1
386	19	1
207	19	1
229	26	1
318	10	1
306	9	1
172	26	1
142	29	1
314	24	1
8	19	1
58	19	1
80	19	1
379	10	1
395	2	1
109	19	1
426	19	1
9	10	1
97	24	1
285	24	1
228	19	1
179	19	1
76	10	1
51	19	1
157	19	1
36	19	1
100	19	1
172	24	1
427	9	1
64	19	1
119	8	1
353	19	1
17	7	1
237	19	1
51	26	1
241	19	1
229	28	1
330	12	1
238	11	1
129	19	1
146	19	1
172	28	1
40	19	1
72	19	1
313	19	1
47	19	1
0	38	1
179	24	1
455	19	1
268	19	1
273	10	1
341	24	1
93	3	1
22	10	1
119	10	1
284	19	1
258	19	1
306	12	1
429	19	1
134	19	1
32	24	1
274	9	1
129	24	1
146	24	1
51	28	1
39	19	1
138	19	1
348	10	1
461	3	1
135	19	1
428	19	1
37	19	1
147	14	1
328	9	1
186	19	1
313	24	1
398	19	1
437	3	1
268	24	1
404	6	1
195	19	1
427	12	1
364	3	1
356	19	1
325	19	1
7	19	1
270	19	1
460	14	1
304	14	1
6	29	1
48	19	1
252	3	1
338	19	1
357	19	1
38	19	1
37	24	1
314	8	1
167	19	1
77	38	1
45	19	1
116	9	1
407	26	1
293	10	1
297	14	1
318	7	1
81	9	1
97	19	1
286	19	1
149	10	1
379	7	1
97	26	1
315	3	1
173	19	1
172	8	1
267	19	1
7	28	1
249	19	1
328	12	1
66	19	1
314	10	1
305	14	1
62	13	1
306	35	1
387	25	1
297	9	1
68	7	1
421	7	1
295	26	1
17	14	1
286	24	1
314	28	1
143	3	1
165	37	1
79	19	1
97	10	1
154	14	1
285	10	1
231	19	1
185	19	1
276	14	1
57	24	1
448	24	1
257	19	1
58	7	1
33	11	1
172	10	1
287	19	1
442	19	1
187	8	1
295	18	1
22	7	1
51	7	1
305	9	1
119	7	1
8	10	1
66	10	1
386	28	1
282	19	1
145	19	1
84	19	1
309	26	1
332	19	1
238	19	1
79	24	1
111	19	1
441	9	1
179	10	1
340	10	1
165	14	1
51	10	1
203	19	1
287	24	1
42	19	1
187	10	1
157	28	1
301	19	1
253	19	1
168	10	1
129	10	1
39	8	1
146	10	1
78	19	1
158	18	1
301	26	1
282	24	1
178	19	1
313	10	1
39	7	1
269	19	1
192	19	1
268	10	1
293	7	1
42	24	1
331	19	1
84	28	1
321	19	1
14	14	1
318	14	1
301	24	1
39	10	1
138	10	1
394	19	1
260	0	1
135	10	1
95	19	1
68	30	1
37	10	1
246	9	1
436	19	1
133	19	1
