NCBITaxon:100884	0
NCBITaxon:103892	1
NCBITaxon:1042156	2
NCBITaxon:105841	3
NCBITaxon:1063	4
NCBITaxon:106590	5
NCBITaxon:1078090	6
NCBITaxon:1078091	7
NCBITaxon:109790	8
NCBITaxon:1130798	9
NCBITaxon:1160721	10
NCBITaxon:116085	11
NCBITaxon:1203555	12
NCBITaxon:1203593	13
NCBITaxon:1226325	14
NCBITaxon:1245	15
NCBITaxon:1246	16
NCBITaxon:1249	17
NCBITaxon:1254	18
NCBITaxon:1255	19
NCBITaxon:1265	20
NCBITaxon:1280	21
NCBITaxon:1296	22
NCBITaxon:1308	23
NCBITaxon:1309	24
NCBITaxon:1322	25
NCBITaxon:13335	26
NCBITaxon:1338	27
NCBITaxon:1351	28
NCBITaxon:1352	29
NCBITaxon:1355477	30
NCBITaxon:1358	31
NCBITaxon:1382	32
NCBITaxon:1396	33
NCBITaxon:1398	34
NCBITaxon:1399	35
NCBITaxon:1406	36
NCBITaxon:1422	37
NCBITaxon:1423	38
NCBITaxon:142586	39
NCBITaxon:1426	40
NCBITaxon:1428	41
NCBITaxon:1488	42
NCBITaxon:1490	43
NCBITaxon:1491	44
NCBITaxon:1492	45
NCBITaxon:1493	46
NCBITaxon:1496	47
NCBITaxon:1501	48
NCBITaxon:1505	49
NCBITaxon:1506	50
NCBITaxon:1509	51
NCBITaxon:1511	52
NCBITaxon:1515	53
NCBITaxon:1517	54
NCBITaxon:1519	55
NCBITaxon:1520	56
NCBITaxon:1521	57
NCBITaxon:1526	58
NCBITaxon:1537	59
NCBITaxon:1540	60
NCBITaxon:1547	61
NCBITaxon:1548	62
NCBITaxon:1550	63
NCBITaxon:157673	64
NCBITaxon:1580	65
NCBITaxon:1583	66
NCBITaxon:1584	67
NCBITaxon:1587	68
NCBITaxon:1588	69
NCBITaxon:1590	70
NCBITaxon:1596	71
NCBITaxon:1597	72
NCBITaxon:1598	73
NCBITaxon:1613	74
NCBITaxon:1623	75
NCBITaxon:1624	76
NCBITaxon:165179	77
NCBITaxon:1665	78
NCBITaxon:1681	79
NCBITaxon:168384	80
NCBITaxon:1686	81
NCBITaxon:1689	82
NCBITaxon:1718	83
NCBITaxon:1732	84
NCBITaxon:1736	85
NCBITaxon:1744	86
NCBITaxon:1747	87
NCBITaxon:1748	88
NCBITaxon:1772	89
NCBITaxon:1773	90
NCBITaxon:178606	91
NCBITaxon:1829	92
NCBITaxon:1833	93
NCBITaxon:187327	94
NCBITaxon:187400	95
NCBITaxon:1902	96
NCBITaxon:192	97
NCBITaxon:2021	98
NCBITaxon:204038	99
NCBITaxon:210	100
NCBITaxon:216816	101
NCBITaxon:217159	102
NCBITaxon:2203	103
NCBITaxon:2223	104
NCBITaxon:2317	105
NCBITaxon:239935	106
NCBITaxon:244366	107
NCBITaxon:255723	108
NCBITaxon:2748	109
NCBITaxon:28025	110
NCBITaxon:28116	111
NCBITaxon:28141	112
NCBITaxon:28446	113
NCBITaxon:28450	114
NCBITaxon:28454	115
NCBITaxon:287	116
NCBITaxon:28901	117
NCBITaxon:292800	118
NCBITaxon:29347	119
NCBITaxon:29385	120
NCBITaxon:294	121
NCBITaxon:29438	122
NCBITaxon:29466	123
NCBITaxon:29523	124
NCBITaxon:296	125
NCBITaxon:303	126
NCBITaxon:306	127
NCBITaxon:312306	128
NCBITaxon:317	129
NCBITaxon:32046	130
NCBITaxon:32049	131
NCBITaxon:329	132
NCBITaxon:33010	133
NCBITaxon:33035	134
NCBITaxon:33038	135
NCBITaxon:33043	136
NCBITaxon:33059	137
NCBITaxon:33996	138
NCBITaxon:34015	139
NCBITaxon:341225	140
NCBITaxon:358	141
NCBITaxon:35841	142
NCBITaxon:360807	143
NCBITaxon:364410	144
NCBITaxon:36745	145
NCBITaxon:36832	146
NCBITaxon:36839	147
NCBITaxon:36841	148
NCBITaxon:36847	149
NCBITaxon:37734	150
NCBITaxon:38289	151
NCBITaxon:38308	152
NCBITaxon:384	153
NCBITaxon:392009	154
NCBITaxon:392409	155
NCBITaxon:392412	156
NCBITaxon:393060	157
NCBITaxon:39488	158
NCBITaxon:39490	159
NCBITaxon:39491	160
NCBITaxon:40518	161
NCBITaxon:40520	162
NCBITaxon:405212	163
NCBITaxon:410072	164
NCBITaxon:411484	165
NCBITaxon:411486	166
NCBITaxon:411489	167
NCBITaxon:435	168
NCBITaxon:442	169
NCBITaxon:446660	170
NCBITaxon:450749	171
NCBITaxon:457387	172
NCBITaxon:457390	173
NCBITaxon:457391	174
NCBITaxon:457392	175
NCBITaxon:457394	176
NCBITaxon:457395	177
NCBITaxon:457396	178
NCBITaxon:457412	179
NCBITaxon:457416	180
NCBITaxon:457421	181
NCBITaxon:46506	182
NCBITaxon:469585	183
NCBITaxon:469588	184
NCBITaxon:469589	185
NCBITaxon:469590	186
NCBITaxon:469591	187
NCBITaxon:469592	188
NCBITaxon:469593	189
NCBITaxon:469610	190
NCBITaxon:469613	191
NCBITaxon:470	192
NCBITaxon:471189	193
NCBITaxon:47678	194
NCBITaxon:487	195
NCBITaxon:4932	196
NCBITaxon:4950	197
NCBITaxon:498718	198
NCBITaxon:501571	199
NCBITaxon:502558	200
NCBITaxon:51669	201
NCBITaxon:52226	202
NCBITaxon:542	203
NCBITaxon:544644	204
NCBITaxon:544645	205
NCBITaxon:546	206
NCBITaxon:548	207
NCBITaxon:549	208
NCBITaxon:550	209
NCBITaxon:552396	210
NCBITaxon:552398	211
NCBITaxon:556259	212
NCBITaxon:556261	213
NCBITaxon:562	214
NCBITaxon:563193	215
NCBITaxon:57037	216
NCBITaxon:571	217
NCBITaxon:572010	218
NCBITaxon:573	219
NCBITaxon:57706	220
NCBITaxon:584	221
NCBITaxon:585	222
NCBITaxon:585544	223
NCBITaxon:615	224
NCBITaxon:626935	225
NCBITaxon:626937	226
NCBITaxon:626940	227
NCBITaxon:628	228
NCBITaxon:644	229
NCBITaxon:658082	230
NCBITaxon:658087	231
NCBITaxon:658089	232
NCBITaxon:658655	233
NCBITaxon:658659	234
NCBITaxon:659	235
NCBITaxon:661	236
NCBITaxon:665943	237
NCBITaxon:665951	238
NCBITaxon:67854	239
NCBITaxon:68895	240
NCBITaxon:69823	241
NCBITaxon:69962	242
NCBITaxon:72000	243
NCBITaxon:729	244
NCBITaxon:74426	245
NCBITaxon:80866	246
NCBITaxon:817	247
NCBITaxon:818	248
NCBITaxon:820	249
NCBITaxon:821	250
NCBITaxon:823	251
NCBITaxon:831	252
NCBITaxon:83565	253
NCBITaxon:83771	254
NCBITaxon:839	255
NCBITaxon:84024	256
NCBITaxon:84112	257
NCBITaxon:844	258
NCBITaxon:853	259
NCBITaxon:85698	260
NCBITaxon:871665	261
NCBITaxon:881	262
