NCBITaxon:165179	0
NCBITaxon:1686	1
NCBITaxon:68766	2
NCBITaxon:28025	3
NCBITaxon:41200	4
NCBITaxon:59823	5
NCBITaxon:1591	6
NCBITaxon:88431	7
NCBITaxon:1262	8
NCBITaxon:479	9
NCBITaxon:84112	10
NCBITaxon:1363	11
NCBITaxon:33033	12
NCBITaxon:28118	13
NCBITaxon:1328	14
NCBITaxon:1302	15
NCBITaxon:1313	16
NCBITaxon:29317	17
NCBITaxon:817	18
NCBITaxon:1382	19
NCBITaxon:885	20
NCBITaxon:820	21
NCBITaxon:39777	22
NCBITaxon:851	23
NCBITaxon:29523	24
NCBITaxon:1306	25
NCBITaxon:39491	26
NCBITaxon:163202	27
NCBITaxon:2718	28
NCBITaxon:40519	29
NCBITaxon:137732	30
NCBITaxon:214856	31
NCBITaxon:35517	32
NCBITaxon:301302	33
NCBITaxon:301301	34
NCBITaxon:1869337	35
NCBITaxon:29347	36
NCBITaxon:142586	37
NCBITaxon:1305	38
NCBITaxon:35519	39
NCBITaxon:199	40
NCBITaxon:562	41
NCBITaxon:80866	42
NCBITaxon:29387	43
NCBITaxon:28112	44
NCBITaxon:28111	45
NCBITaxon:550	46
NCBITaxon:1680	47
NCBITaxon:143361	48
NCBITaxon:28116	49
NCBITaxon:4841	50
NCBITaxon:28130	51
NCBITaxon:1681	52
NCBITaxon:1343	53
NCBITaxon:860	54
NCBITaxon:44737	55
NCBITaxon:13690	56
NCBITaxon:338188	57
NCBITaxon:1017	58
NCBITaxon:727	59
NCBITaxon:1232605	60
NCBITaxon:358743	61
NCBITaxon:837	62
NCBITaxon:1409	63
NCBITaxon:35783	64
NCBITaxon:40545	65
NCBITaxon:29833	66
NCBITaxon:68892	67
NCBITaxon:485	68
NCBITaxon:626940	69
NCBITaxon:1515	70
NCBITaxon:625	71
NCBITaxon:60133	72
NCBITaxon:61645	73
NCBITaxon:181675	74
NCBITaxon:41978	75
NCBITaxon:76773	76
NCBITaxon:28136	77
NCBITaxon:1492	78
NCBITaxon:46506	79
NCBITaxon:229037	80
NCBITaxon:28124	81
NCBITaxon:1535	82
NCBITaxon:1303	83
NCBITaxon:1501332	84
NCBITaxon:52773	85
NCBITaxon:37915	86
NCBITaxon:28131	87
NCBITaxon:1379	88
NCBITaxon:29389	89
NCBITaxon:1261	90
NCBITaxon:729	91
NCBITaxon:28132	92
NCBITaxon:487173	93
NCBITaxon:649756	94
NCBITaxon:82135	95
NCBITaxon:239935	96
NCBITaxon:47715	97
NCBITaxon:46124	98
NCBITaxon:1532	99
NCBITaxon:1308	100
NCBITaxon:216816	101
NCBITaxon:310297	102
NCBITaxon:86664	103
NCBITaxon:287	104
NCBITaxon:410072	105
NCBITaxon:1512	106
NCBITaxon:76776	107
NCBITaxon:28117	108
NCBITaxon:74426	109
NCBITaxon:2130	110
NCBITaxon:47770	111
NCBITaxon:536633	112
NCBITaxon:1506	113
NCBITaxon:871665	114
NCBITaxon:979627	115
NCBITaxon:292800	116
NCBITaxon:202789	117
NCBITaxon:42895	118
NCBITaxon:1537	119
NCBITaxon:1338	120
NCBITaxon:29391	121
NCBITaxon:1445	122
NCBITaxon:33032	123
NCBITaxon:33038	124
NCBITaxon:1311	125
NCBITaxon:853	126
NCBITaxon:1318	127
NCBITaxon:42322	128
NCBITaxon:154288	129
NCBITaxon:328814	130
NCBITaxon:36645	131
NCBITaxon:502393	132
NCBITaxon:305719	133
NCBITaxon:386414	134
NCBITaxon:154046	135
NCBITaxon:1501329	136
NCBITaxon:218538	137
NCBITaxon:83683	138
NCBITaxon:43675	139
NCBITaxon:1107316	140
NCBITaxon:821	141
NCBITaxon:177201	142
NCBITaxon:1632	143
NCBITaxon:203	144
NCBITaxon:1270	145
NCBITaxon:1547	146
