188	402	1
107	283	1
186	164	1
183	368	1
35	317	1
167	325	1
184	261	1
183	322	1
248	204	1
132	213	1
6	250	1
188	314	1
248	322	1
132	66	1
180	325	1
2	194	1
132	332	1
16	4	1
107	446	1
175	328	1
16	51	1
180	145	1
248	459	1
142	205	1
172	402	1
179	443	1
184	73	1
2	177	1
233	448	1
174	402	1
22	431	1
214	400	1
187	292	1
12	337	1
177	197	1
173	156	1
0	64	1
184	272	1
172	314	1
188	452	1
3	88	1
28	339	1
2	115	1
248	78	1
190	91	1
172	110	1
233	170	1
176	12	1
167	52	1
171	64	1
189	373	1
132	374	1
0	44	1
210	288	1
61	193	1
212	114	1
172	452	1
0	445	1
2	293	1
94	17	1
172	320	1
7	281	1
28	288	1
210	213	1
61	12	1
174	452	1
179	174	1
186	368	1
3	267	1
171	44	1
210	66	1
142	156	1
179	62	1
238	135	1
210	332	1
186	322	1
2	300	1
28	213	1
223	45	1
142	458	1
171	445	1
10	287	1
0	143	1
175	412	1
184	301	1
28	66	1
28	332	1
180	163	1
3	61	1
223	134	1
248	337	1
107	215	1
165	427	1
193	67	1
165	329	1
238	362	1
178	390	1
190	244	1
171	143	1
14	275	1
76	283	1
214	229	1
14	315	1
173	144	1
248	87	1
213	429	1
166	173	1
248	92	1
6	419	1
0	158	1
214	97	1
76	446	1
185	169	1
264	454	1
184	6	1
35	32	1
234	183	1
165	443	1
178	328	1
0	345	1
3	21	1
215	61	1
184	94	1
12	392	1
264	412	1
188	242	1
178	90	1
189	326	1
171	158	1
35	335	1
212	153	1
10	431	1
94	83	1
189	426	1
181	289	1
171	345	1
142	207	1
179	312	1
142	144	1
132	283	1
185	119	1
165	358	1
166	292	1
2	441	1
200	198	1
177	382	1
214	200	1
200	287	1
25	95	1
183	50	1
167	315	1
132	446	1
174	242	1
232	287	1
188	45	1
173	193	1
16	333	1
3	298	1
248	50	1
165	174	1
215	287	1
231	170	1
165	62	1
13	314	1
166	233	1
188	134	1
211	262	1
183	450	1
161	395	1
187	304	1
14	146	1
178	412	1
247	318	1
214	294	1
223	240	1
9	206	1
173	387	1
214	247	1
172	45	1
234	281	1
14	238	1
187	414	1
174	45	1
189	10	1
13	452	1
61	364	1
215	298	1
172	134	1
142	193	1
184	373	1
238	213	1
210	283	1
177	12	1
181	55	1
190	114	1
215	250	1
174	134	1
238	66	1
238	332	1
200	431	1
211	398	1
28	283	1
176	233	1
176	285	1
9	383	1
214	27	1
183	424	1
232	431	1
179	88	1
181	135	1
210	446	1
215	431	1
187	33	1
22	95	1
142	387	1
179	313	1
230	268	1
186	50	1
28	446	1
22	335	1
61	285	1
190	307	1
3	271	1
132	215	1
185	77	1
2	54	1
142	425	1
165	312	1
181	362	1
167	39	1
167	146	1
35	145	1
175	97	1
231	455	1
185	197	1
180	146	1
186	450	1
2	4	1
191	29	1
3	317	1
210	153	1
234	437	1
212	336	1
193	173	1
2	51	1
161	287	1
25	325	1
28	153	1
237	233	1
237	285	1
174	315	1
179	61	1
223	297	1
188	240	1
94	376	1
94	289	1
214	308	1
76	336	1
212	85	1
184	326	1
214	206	1
2	365	1
184	426	1
107	89	1
186	424	1
190	232	1
16	171	1
264	97	1
183	156	1
3	306	1
193	292	1
172	240	1
190	96	1
173	364	1
184	215	1
174	240	1
28	215	1
189	444	1
9	426	1
35	163	1
215	330	1
167	316	1
176	17	1
215	419	1
165	88	1
25	52	1
233	435	1
47	268	1
238	114	1
180	316	1
165	313	1
132	336	1
212	107	1
10	95	1
61	17	1
215	306	1
7	318	1
22	325	1
13	134	1
166	83	1
223	442	1
181	288	1
238	28	1
142	364	1
22	230	1
22	145	1
76	107	1
177	292	1
94	55	1
184	10	1
181	213	1
191	23	1
174	39	1
173	393	1
16	34	1
214	65	1
181	66	1
76	8	1
181	332	1
185	67	1
173	162	1
107	30	1
188	297	1
259	277	1
191	305	1
237	17	1
183	144	1
47	40	1
186	156	1
248	207	1
177	233	1
177	285	1
9	443	1
212	89	1
181	35	1
264	152	1
94	362	1
176	83	1
233	79	1
172	297	1
210	336	1
22	52	1
161	317	1
132	107	1
3	335	1
213	67	1
191	155	1
174	297	1
238	153	1
28	336	1
142	162	1
200	95	1
2	440	1
175	206	1
223	158	1
232	95	1
7	204	1
94	261	1
7	79	1
179	271	1
215	95	1
223	345	1
9	174	1
202	275	1
183	193	1
9	62	1
61	390	1
188	442	1
25	315	1
190	85	1
107	198	1
178	301	1
107	287	1
237	83	1
9	346	1
132	89	1
9	203	1
186	144	1
214	140	1
10	325	1
179	317	1
214	427	1
175	383	1
14	179	1
3	101	1
176	90	1
167	386	1
212	282	1
211	448	1
230	229	1
180	279	1
10	145	1
183	387	1
3	302	1
94	272	1
187	135	1
189	61	1
193	304	1
210	107	1
212	257	1
172	442	1
213	401	1
174	442	1
28	107	1
184	444	1
16	351	1
180	299	1
210	8	1
234	318	1
193	414	1
61	90	1
76	30	1
185	276	1
76	282	1
185	120	1
211	29	1
178	6	1
233	337	1
177	17	1
172	445	1
187	129	1
179	306	1
47	219	1
166	289	1
47	257	1
107	431	1
181	283	1
264	383	1
94	213	1
171	222	1
223	179	1
2	164	1
9	312	1
214	358	1
94	381	1
189	287	1
186	193	1
210	89	1
7	337	1
180	371	1
3	145	1
181	446	1
231	79	1
180	410	1
188	345	1
191	303	1
132	30	1
25	39	1
132	282	1
177	414	1
25	146	1
212	407	1
200	325	1
142	121	1
186	387	1
238	336	1
176	376	1
232	325	1
200	145	1
176	289	1
172	158	1
185	173	1
215	325	1
173	390	1
76	198	1
167	28	1
232	145	1
187	91	1
172	345	1
214	57	2
167	31	1
94	94	1
165	317	1
215	145	1
177	83	1
234	204	1
174	345	1
181	153	1
238	85	1
16	424	1
211	455	1
234	368	1
178	383	1
180	31	1
16	148	1
234	322	1
223	344	1
189	431	1
12	285	1
0	448	1
234	459	1
0	281	1
35	23	1
213	173	1
185	292	1
183	364	1
166	135	1
233	157	1
173	90	1
234	391	1
3	163	1
132	68	1
142	390	1
210	282	1
9	88	1
171	448	1
35	305	1
237	376	1
171	281	1
132	198	1
210	257	1
188	179	1
25	316	1
211	69	1
28	282	1
9	313	1
22	146	1
161	302	1
166	362	1
187	66	1
238	107	1
16	343	1
3	408	1
2	34	1
232	163	1
175	443	1
190	257	1
7	157	1
211	155	1
172	179	1
215	163	1
142	90	1
248	233	1
248	285	1
174	179	1
183	393	1
183	162	1
9	61	1
175	358	1
16	372	1
94	283	1
178	326	1
16	286	1
238	89	1
188	344	1
210	198	1
186	364	1
178	426	1
174	28	1
6	316	1
94	446	1
264	443	1
28	198	1
175	174	1
185	284	1
237	55	1
22	316	1
184	287	1
175	62	1
190	229	1
180	385	1
14	293	1
175	346	1
189	306	1
190	407	1
191	223	1
172	344	1
6	323	1
176	261	1
167	194	1
174	344	1
22	323	1
181	336	1
264	358	1
35	279	1
214	313	1
94	153	1
61	261	1
237	439	1
167	177	1
177	376	1
213	284	1
107	95	1
177	289	1
35	299	1
0	69	1
186	393	1
184	250	1
231	172	1
94	93	1
231	157	1
186	162	1
264	174	1
166	213	1
167	115	1
264	62	1
178	10	1
176	272	1
187	114	1
166	66	1
230	65	1
166	332	1
214	217	1
184	331	1
213	361	1
184	431	1
190	200	1
248	17	1
234	50	1
2	351	1
238	282	1
264	346	1
0	155	1
25	386	1
238	257	1
237	261	1
185	304	1
61	272	1
193	135	1
167	293	1
175	312	1
35	303	1
94	215	1
191	169	1
187	307	1
35	371	1
213	379	1
180	293	1
234	450	1
167	300	1
35	410	1
181	107	1
176	213	1
211	435	1
193	362	1
190	294	1
180	300	1
189	95	1
237	272	1
237	339	1
2	450	1
10	316	1
179	163	1
191	119	1
230	314	1
185	33	1
131	435	1
264	312	1
177	135	1
233	382	1
232	146	1
190	27	1
9	271	1
10	323	1
215	146	1
248	83	1
191	172	1
238	407	1
181	89	1
22	386	1
187	232	1
230	320	1
173	261	1
22	299	1
177	362	1
161	167	1
2	424	1
223	36	1
237	213	1
142	439	1
174	177	1
213	33	1
183	390	1
9	317	1
107	325	1
211	350	1
184	419	1
175	88	1
25	210	1
212	402	1
25	28	1
7	382	1
193	91	1
211	79	1
16	201	1
175	313	1
2	109	1
178	444	1
94	336	1
173	73	1
212	314	1
2	139	1
166	114	1
3	263	1
214	64	1
183	328	1
173	272	1
3	23	1
6	371	1
178	312	1
142	261	1
183	90	1
22	371	1
200	316	1
167	341	1
0	318	1
9	306	1
132	95	1
3	305	1
0	105	1
22	410	1
14	54	1
13	262	1
232	316	1
212	452	1
214	44	1
215	316	1
187	199	1
234	156	1
214	445	1
107	52	1
171	318	1
191	77	1
175	61	1
107	242	1
0	435	1
171	105	1
200	323	1
215	263	1
264	313	1
181	30	1
193	66	1
181	282	1
193	332	1
25	447	1
215	23	1
191	197	1
94	53	1
223	281	1
16	384	1
189	325	1
142	272	1
181	257	1
214	143	1
12	289	1
215	323	1
173	301	1
186	390	1
176	373	1
189	145	1
16	270	1
47	452	1
35	223	1
188	183	1
22	31	1
193	35	1
14	324	1
94	107	1
188	36	1
176	283	1
2	286	1
14	437	1
161	131	1
61	373	1
166	153	1
177	288	1
10	386	1
10	299	1
186	328	1
176	446	1
264	61	1
61	283	1
177	213	1
214	158	1
184	95	1
186	90	1
177	66	1
172	36	1
177	332	1
173	6	1
142	301	1
174	183	1
61	446	1
179	29	1
167	4	1
142	150	1
193	75	1
248	376	1
237	373	1
248	289	1
167	51	1
187	85	1
181	198	1
108	422	1
181	407	1
94	89	1
180	4	1
187	208	1
171	204	1
223	437	1
0	459	1
237	283	1
264	21	1
176	153	1
180	51	1
212	242	1
10	371	1
3	279	1
189	163	1
211	169	1
25	194	1
213	41	1
35	169	1
10	410	1
2	144	1
191	137	1
167	365	1
171	459	1
237	446	1
3	299	1
188	281	1
25	177	1
0	78	1
178	61	1
107	315	1
190	314	1
211	241	1
161	323	1
14	239	1
25	115	1
232	279	1
210	452	1
200	386	1
161	305	1
35	119	1
191	67	1
212	45	1
171	78	1
12	362	1
184	302	1
193	114	1
200	299	1
190	110	1
47	277	1
215	279	1
191	154	1
176	215	1
188	54	1
172	281	1
234	193	1
232	299	1
61	18	1
14	413	1
10	31	1
212	134	1
174	281	1
3	303	1
215	299	1
237	153	1
234	12	1
185	135	1
22	385	1
211	172	1
76	45	1
25	293	1
190	452	1
61	215	1
3	371	1
173	373	1
3	410	1
94	30	1
193	307	1
190	140	1
132	52	1
94	219	1
175	271	1
132	242	1
25	300	1
178	287	1
179	263	1
223	310	1
22	194	1
179	23	1
14	333	1
200	371	1
165	29	1
185	129	1
47	134	1
184	325	1
200	410	1
166	336	1
177	114	1
179	305	1
188	437	1
232	371	1
175	317	1
2	387	1
184	145	1
0	92	1
232	410	1
215	371	1
13	11	1
215	410	1
142	373	1
132	45	1
178	298	1
171	87	1
166	85	1
177	283	1
171	92	1
107	39	1
107	146	1
179	192	1
172	437	1
264	271	1
232	261	1
183	261	1
174	437	1
2	201	1
193	232	1
177	446	1
200	31	1
22	293	1
211	77	1
248	261	1
175	306	1
76	315	1
238	402	1
94	198	1
232	31	1
28	52	1
264	317	1
185	91	1
211	197	1
233	361	1
22	300	1
215	31	1
173	326	1
16	451	1
0	241	1
47	275	1
183	73	1
238	314	1
191	120	1
173	426	1
212	240	1
166	107	1
183	272	1
10	385	1
177	153	1
190	57	1
166	8	1
210	45	1
187	257	1
248	272	1
173	215	1
0	172	1
76	240	1
25	341	1
177	93	1
28	45	1
238	452	1
213	91	1
0	103	1
6	226	1
189	146	1
264	306	1
13	448	1
2	384	1
132	315	1
94	250	1
9	163	1
107	316	1
142	326	1
13	281	1
10	194	1
237	336	1
193	199	1
165	305	1
234	364	1
2	270	1
179	279	1
172	310	1
132	63	1
185	244	1
171	103	1
94	331	1
161	371	1
186	261	1
172	239	1
178	317	1
190	134	1
183	301	1
166	89	1
223	318	1
142	215	1
223	105	1
248	213	1
3	223	1
176	8	1
173	10	1
191	173	1
165	192	1
175	32	1
213	9	1
22	441	1
132	240	1
61	444	1
76	39	1
165	155	1
187	229	1
16	328	1
186	73	1
167	164	1
3	429	1
187	407	1
213	244	1
213	388	1
10	293	1
178	306	1
179	303	1
212	297	1
200	385	1
210	315	1
183	6	1
22	341	1
193	336	1
234	162	1
189	316	1
232	385	1
176	89	1
10	300	1
191	292	1
175	342	1
28	315	1
211	67	1
0	197	1
215	385	1
211	154	1
25	4	1
248	94	1
187	369	1
76	297	1
2	393	1
200	194	1
189	23	1
25	51	1
132	39	1
132	146	1
193	85	1
213	125	1
28	63	1
2	162	1
189	323	1
3	169	1
47	297	1
166	282	1
186	301	1
210	240	1
250	422	1
166	257	1
223	204	1
25	365	1
28	240	1
94	419	1
223	368	1
188	318	1
223	322	1
177	336	1
188	105	1
264	342	1
3	119	1
223	459	1
238	45	1
132	297	1
212	442	1
187	294	1
185	114	1
193	107	1
247	311	1
211	401	1
231	304	1
188	24	1
238	134	1
186	6	1
107	386	1
176	30	1
172	318	1
232	293	1
172	105	1
181	452	1
173	444	1
210	39	1
223	78	1
174	318	1
200	300	1
215	293	1
184	348	1
183	373	1
22	4	1
174	105	1
167	34	1
190	217	1
191	284	1
184	146	1
22	51	1
232	300	1
28	39	2
185	307	1
61	30	1
248	373	1
165	303	1
187	27	1
215	300	1
9	29	1
166	407	1
184	131	1
248	283	1
10	341	1
161	385	1
12	93	1
22	365	1
177	107	1
165	435	1
35	276	1
142	444	1
161	429	1
35	120	1
248	446	1
210	297	1
177	8	1
132	442	1
188	204	1
107	179	1
189	279	1
28	297	1
172	84	1
215	226	1
188	322	1
189	299	1
176	198	1
212	345	1
176	287	1
188	459	1
185	232	1
94	95	1
257	59	1
223	92	1
200	441	1
172	204	1
184	316	1
186	373	1
191	304	1
61	198	1
14	375	1
172	368	1
174	204	1
107	28	1
177	89	1
172	322	1
175	163	1
183	326	1
248	136	1
61	287	1
248	93	1
107	31	1
174	368	1
183	426	1
174	322	1
181	52	1
238	240	1
214	448	1
172	459	1
234	390	1
171	159	1
76	386	1
184	323	1
211	173	1
174	459	1
22	430	1
189	371	1
193	282	1
172	423	1
10	4	1
232	341	1
189	410	1
9	23	1
193	257	1
214	29	1
215	341	1
237	198	1
172	78	1
248	215	1
2	390	1
28	442	1
264	155	1
191	33	1
233	49	1
171	12	1
119	59	1
9	305	1
176	431	1
178	145	1
190	64	1
237	163	1
223	50	1
180	351	1
181	45	1
185	199	1
234	90	1
13	318	1
179	169	1
212	179	1
211	292	1
107	447	1
61	431	1
181	134	1
132	386	1
2	328	1
190	44	1
9	192	1
183	10	1
6	333	1
189	31	1
190	445	1
177	30	1
76	179	1
177	282	1
186	326	1
188	92	1
211	233	1
177	257	1
179	119	1
167	450	1
214	76	1
172	337	1
186	426	1
185	221	1
47	179	1
165	223	1
190	143	1
25	164	1
230	262	1
237	431	1
193	407	1
13	185	1
238	297	1
172	87	1
76	210	1
200	4	1
76	28	1
172	92	1
178	163	1
173	287	1
200	51	1
187	402	1
6	196	1
232	4	1
174	92	1
12	53	1
215	4	1
232	51	1
132	179	1
247	94	1
185	211	1
193	369	1
181	315	1
184	279	1
215	51	1
187	314	1
190	158	1
248	336	1
185	85	1
2	412	1
180	424	1
185	208	1
161	341	1
190	345	1
76	344	1
6	433	1
28	386	1
187	110	1
16	152	1
188	50	1
180	148	1
184	299	1
107	194	1
181	63	1
167	109	1
35	284	1
173	298	1
132	108	1
9	279	1
177	407	1
167	139	1
186	10	1
142	198	1
214	69	1
47	344	1
142	287	1
132	28	1
165	169	1
107	177	1
187	452	1
94	52	1
3	456	1
132	31	1
94	277	1
181	240	1
187	140	1
188	450	1
172	50	1
214	310	1
175	29	1
231	49	1
173	431	1
0	292	1
107	115	1
174	50	1
107	265	1
214	155	1
193	294	1
248	53	1
179	77	1
180	343	1
233	288	1
165	241	1
184	371	1
165	119	1
210	179	1
189	385	1
183	444	1
184	410	1
223	156	1
107	293	1
94	45	1
28	179	1
9	303	1
0	233	1
0	285	1
174	450	1
25	34	1
248	8	1
107	300	1
231	362	1
165	172	1
193	27	1
142	431	1
181	39	1
132	447	1
171	233	1
211	304	1
171	285	1
167	286	1
7	288	1
35	304	1
264	29	1
210	28	1
6	71	1
16	206	1
213	40	1
3	276	1
211	414	1
