341694	0005515
1354	0005316
239935	0005090
425941	0044926
216816	0005147
166	0005344
310298	0005260
59823	0005133
1591	0015075
84135	0007191
1302	0006858
1869337	0005298
1869337	0005062
1304	0010030
853	0005546
44737	0011122
1262	0005076
1404	0005180
1305	0005316
88431	0008757
1680	0011122
1262	0005002
137838	0004979
59823	0005515
1591	0005318
562	0005313
708069	0011122
1506	0011122
341027	0009061
35783	0008867
615	0006604
29387	0005109
59823	0001942
35783	0000771
1019	0005148
68766	0005011
243922	0005076
837	0008226
1282	0043839
58621	0005260
229037	0002358
39491	0005300
1280	0013730
29466	0005109
39488	0002412
33035	0019100
59823	0007254
853	0005260
1869337	0005010
1306	0005812
229037	0007256
203	0043923
329854	0005052
1379	0001039
166486	0009061
1624	0005276
1262	0005258
885	0005406
1506	0005515
471	0008226
29466	0008226
35783	0003781
208479	0005260
44737	0005109
114702	0015356
199	0005076
68766	0009831
172042	0044926
1304	0005155
1591	0007027
68766	0007915
359408	0005884
1306	0005312
147802	0002974
29387	0005148
29387	0004979
328813	0007803
1280	0004980
44737	0008226
626937	0005180
35783	0006624
1306	0005083
29466	0005148
134821	0005316
41978	0005351
41200	0008903
39778	0006052
41976	0005276
60133	0015356
33038	0005300
41978	0008171
387661	0004790
616	0005002
84112	0005148
59823	0002358
84112	0004979
1280	0012105
29361	0007803
84031	0008171
41978	0005081
1869337	0005148
59823	0007256
1306	0003232
41978	0002974
39950	0005575
851	0011122
1470350	0005180
52226	0006052
1306	0004981
419005	0002234
341027	0005180
59823	0013433
44737	0004979
5476	0005180
1680	0005148
41200	0006710
483	0005109
735	0043923
28124	0005130
29317	0005306
979627	0007191
41978	0018229
190721	0005515
41200	0005101
147207	0005148
59823	0002009
59823	0004790
39496	0005052
41978	0004375
158	0005083
120580	0009061
341027	0005575
1869337	0005406
1790137	0005180
208479	0005011
45634	0018076
1591	0000922
39483	0100290
68766	0005155
821	0009061
437897	0007803
1591	0005147
229037	0006624
39777	0005090
59823	0000771
44749	0000594
1591	0005052
41959	0024388
1308	0005149
74426	0005575
310298	0005301
59823	0020782
2108	0005109
42374	0005276
204516	0005011
301302	0005011
371601	0009061
29387	0000702
649756	0011122
1282	0012105
47671	0006858
1506	0002009
840	0005076
177972	0005076
485	0005701
1282	0011438
41200	0005052
1591	0004950
1308	0006858
59823	0003781
28129	0005276
480	0003781
40518	0012268
1306	0001187
165179	0858950
1409	0005575
33038	0002412
35519	0005076
33043	0005052
851	0008226
651822	0002635
674529	0011122
68766	0005100
219301	0007254
729	0011122
103892	0005318
626940	0005575
100886	0005109
1506	0000771
60133	0044926
823	0005010
425254	0005148
1302	0006723
1869337	0005705
39485	0100290
1869337	0008487
885	0005011
310298	0006052
35833	0011122
1506	0000702
1308	0006644
35783	0005779
851	0005148
142586	0005575
33033	0005575
1591	0005300
89919	0005083
47671	0002635
239935	0009061
1280	0011122
1680	0005260
1747	0005011
1632	0005090
28124	0044926
41978	0015075
166	0015356
76122	0005052
562	0009061
166	0009061
486	0008226
39485	0011565
29317	0004979
1304	0002909
1308	0000594
358743	0011122
1591	0024388
823	0008757
158847	0006052
39778	0005276
729	0005109
1220192	0024388
68766	0005090
5537	0005178
1591	0005361
43768	0006858
1584	0005316
42895	0005406
59823	0007915
1506	0004975
1409	0005300
40518	0002406
1685	0006644
33038	0000088
39485	0000594
823	0005148
59823	0010030
1280	0005515
33953	0005260
41200	0005083
310297	0000088
1265	0005260
209880	0005109
28132	0005276
409	0009061
33035	0005090
301302	0005155
165179	0000594
80866	0005276
59823	0043459
28118	0005101
28111	0008757
294	0002635
142586	0007079
1596	0005047
290055	0005011
1352	0005316
45972	0005130
76860	0005148
42895	0002691
29523	0020283
68766	0018229
301301	0005148
1869337	0005011
39491	0005252
1591	0043797
61592	0005276
1735	0005265
40542	0006858
727	0013730
41200	0004981
39492	0005260
39488	0011122
113287	0005076
35783	0005044
454154	0005044
1328	0005148
310297	0004980
35783	0005258
1306	0001656
853	0002234
328814	0005260
218	0005130
478	0005002
5478	0006781
387090	0005148
1869337	0005960
41978	0006710
43769	0024355
239935	0005180
158836	0005260
1869337	0009831
166	0007147
1306	0007191
41978	0005101
562	0007699
59823	0005937
1052096	0005515
488	0005148
39498	0008226
68766	0010150
239935	0005575
59823	0005441
1591	0005231
41978	0000527
202952	0008226
1265	0005011
29387	0005340
1099853	0005149
218538	0005011
562	0005575
1322	0100290
376804	0008171
292800	0008757
59823	0005301
261299	0005148
35783	0021722
41200	0005265
29523	0005406
83683	0002234
177972	0005276
1198485	0005515
341694	0005076
41200	0001187
301302	0008383
1280	0002406
817	0005101
470	0008226
239935	0005202
409	0005180
1766	0007254
165179	0004790
550	0006781
1305	0007915
39497	0005406
853	0004375
1161902	0008226
821	0005265
437897	0009688
625	0009061
53419	0011122
202789	0001187
287	0008226
1303	0006858
59823	0005076
68892	0002679
1501332	0010030
2026720	0002234
59823	0005002
301302	0005090
68766	0005388
409	0005575
1655	0005300
53443	0005277
1306	0005316
41978	0005027
419015	0018353
61592	0005130
28037	0006858
729	0000702
1496	0005101
1506	0005301
203	0013662
41978	0004976
165179	0005364
1869337	0005155
29523	0007256
1304	0015356
1304	0001039
479	0002358
1869337	0006665
59823	0006052
29523	0013433
1596	0005701
172044	0004980
42322	0001942
27334	0005276
109790	0002345
216816	0011122
859	0001039
817	0005052
29523	0004790
218	0005575
2702	0002234
5580	0005276
59823	0005258
1506	0005002
216816	0020920
59823	0005344
1318	0018076
662858	0008226
1402	0005265
2702	0008383
29523	0008487
89014	0009061
1591	0001505
1262	0004950
1282	0002406
1280	0003781
39491	0001942
109790	0005316
837	0002234
818	0005044
29523	0008867
225324	0006858
310297	0005306
214993	0005276
501571	0005011
837	0008383
292800	0005546
1590	0005180
1681	0009061
42895	0009831
823	0005011
310297	0011122
1496	0005052
103621	0006858
29387	0002234
46506	0004980
1591	0011438
1624	0005231
53419	0008226
1502	0019100
443882	0005011
59823	0100430
1309	0005276
261299	0005260
59892	0008383
1600	0002234
28116	0000594
1506	0005044
1303	0012727
41978	0005083
33039	0003004
29361	0009061
2702	0002974
28137	0005515
360807	0005148
625	0005180
33039	0005300
745368	0000088
43675	0004980
39488	0005364
113287	0005276
329	0007254
1502	0005011
68766	0015356
292800	0005260
1596	0005148
68766	0009061
60133	0007191
28111	0005011
41200	0002465
1328	0005011
1409	0011438
550	0013730
329854	0005149
142586	0004980
41978	0004981
29466	0005090
33038	0001942
1547	0005148
59823	0002508
1305	0005076
76773	0005276
1810	0043839
310298	0007027
29466	0008171
647	0005002
1532	0005011
41200	0007191
1352	0013433
29523	0004975
1306	0005515
29317	0005301
47678	0005148
860	0005076
820	0005052
218	0024388
59892	0005884
1869337	0008171
1304	0005575
885	0009688
28132	0004950
42895	0005155
1302	0002909
901	0005109
229037	0006608
218	0006781
59823	0018037
1306	0007254
165179	0005311
853	0008903
1305	0005404
363265	0005010
84112	0004375
52773	0008226
28901	0007254
649756	0005301
28130	0005701
363265	0005109
40519	0005109
1313	0003781
292800	0005011
979627	0010030
495	0005076
2130	0005701
216816	0002406
823	0005155
59823	0005276
40519	0012268
616	0005300
51160	0002635
239935	0006920
218538	0005090
47715	0005147
2047	0005083
28133	0005316
28116	0008487
68766	0007147
1547	0005546
1318	0004631
216816	0002268
84024	0011122
853	0005101
1591	0005298
1591	0005062
1591	0043519
29317	0005044
33038	0002406
885	0005264
59823	0043923
322095	0005701
68766	0005812
901	0005148
694448	0005441
9	0005180
187326	0010030
39492	0005090
5476	0005515
1689	0005276
68766	0005575
165179	0005301
1306	0002358
44737	0005276
215530	0005316
1292	0007915
749889	0020283
292800	0001751
1306	0007256
729	0005076
1409	0011122
625	0010518
1591	0001444
1547	0005260
231049	0007254
1306	0013433
161879	0005083
626940	0011122
1338	0005076
1591	0005010
1498	0005260
33038	0000771
1591	0018301
1306	0004790
29523	0005155
1306	0002009
1591	0005109
41200	0005302
1531	0005148
729	0006052
142586	0005306
28037	0005011
28131	0002635
39485	0006052
43770	0006559
1591	0012268
142586	0011122
1336	0013433
216816	0005260
33033	0011122
51123	0008226
726	0005373
626932	0007915
1306	0008867
28135	0007915
68766	0005649
68766	0003232
479	0005441
617123	0005276
214856	0000702
28112	0008226
34004	0005884
303	0002234
29523	0010200
1869337	0005264
52226	0003085
817	0004967
1306	0020782
360807	0005011
35783	0005052
1747	0006559
502393	0002234
33038	0005260
267212	0044926
40543	0005701
59823	0005130
35783	0016573
88431	0009061
29523	0006039
46506	0012268
1512	0005148
28037	0009831
1282	0005340
879276	0005076
44737	0005318
43675	0005109
1869337	0011849
28112	0002635
1328	0002234
823	0008171
1591	0005148
147802	0007191
187101	0002234
1547	0005011
821	0100290
1685	0005090
28116	0007915
28052	0005575
1130798	0007027
142586	0005109
46503	0005546
479	0005002
901	0005260
860	0005276
2702	0005101
727	0003781
1302	0001039
53345	0002691
1550	0005260
371601	0011122
823	0005884
2039	0005109
59823	0005249
715	0005318
827	0006604
714	0011122
1306	0004975
46506	0004979
74426	0002406
204516	0005180
1869337	0008903
853	0005083
425941	0010030
47293	0005316
142586	0008226
35783	0007079
29317	0005276
1686	0005575
157692	0002635
1376	0006624
853	0021187
1018	0005161
1680	0008903
38284	0006031
35783	0005300
29523	0005344
33025	0012268
821	0000594
147802	0005161
467210	0006858
1531	0005260
147802	0005316
539	0005076
55194	0024343
539	0005002
142586	0004979
341027	0000702
616	0004982
35783	0024388
1535	0006039
41200	0004425
39498	0008383
820	0004967
154046	0005260
1282	0024343
432100	0005052
33012	0008315
573	0007915
29348	0005260
386414	0002234
59823	0007147
885	0005180
1306	0010030
39491	0005301
88431	0005180
341694	0005575
39496	0005260
1522	0005300
27288	0005011
59823	0015279
28135	0005076
1311	0002406
1363	0010385
203	0005148
266812	0009061
1488	0009061
59823	0005147
40545	0011565
29322	0002234
41200	0005095
1512	0005260
1306	0005338
1313	0006052
29387	0005052
42895	0005264
1305	0005130
41200	0007256
303698	0024388
59823	0005575
146827	0005083
87541	0005316
729	0005276
871665	0007915
1501332	0015356
1305	0001039
1591	0005260
41200	0013433
29523	0001673
51160	0007915
1624	0005148
143361	0005076
454155	0005302
47770	0005316
218538	0009061
853	0005265
729	0043923
1343	0006052
1689	0005147
556499	0005276
229037	0024388
35783	0043839
34062	0005515
58231	0005076
285	0005276
1018	0006858
39491	0006052
1506	0005147
46506	0005260
589437	0011122
402384	0005180
142586	0005364
76631	0005081
1409	0005260
1282	0005313
33039	0011122
562	0000594
1306	0005155
43997	0015356
76761	0002406
885	0003232
39491	0005044
562	0007254
1306	0100190
1681	0007191
1306	0005441
425941	0005002
28132	0018076
1550024	0005546
39491	0005258
1869337	0005180
40518	0008903
39496	0005011
84135	0001039
59823	0007079
328814	0005101
1310	0005276
735	0002635
28117	0000594
1750	0005076
837	0005083
147802	0005133
59823	0003004
5098	0024388
1409	0016064
59823	0005300
479	0001356
41978	0018301
229037	0015183
1506	0004950
84026	0005260
851	0005101
1591	0005011
41978	0020283
411567	0005147
1583331	0015356
1591	0024647
409	0007254
68766	0007191
29523	0005388
1898203	0005149
40518	0005101
1308	0005130
59823	0024388
625	0005016
166	0004979
823	0008903
851	0000527
137816	0009061
1262	0018301
1306	0005076
101483	0005052
1318	0007803
29523	0005264
47770	0011122
1306	0005002
33025	0005260
853	0004982
29317	0005101
1506	0007079
1596	0005090
114702	0010030
1262	0004631
41200	0004975
78258	0005180
1869337	0005083
1280	0006031
59505	0006624
41200	0005011
162	0005161
727	0005002
218	0005109
1506	0005300
562	0007256
550	0005260
33043	0005011
166486	0005311
214856	0005044
885	0005265
419005	0005701
1773	0008903
172042	0005076
76775	0005109
1338	0001039
1262	0008226
216816	0002234
56142	0005083
1869337	0003232
35783	0004982
860	0005575
1613	0005011
1506	0024388
1685	0009061
59823	0015183
59823	0043797
28037	0002909
649756	0005101
5207	0005011
41200	0005960
47293	0002358
2098	0005316
548	0005311
41200	0009831
243922	0008226
61592	0011122
1306	0005344
1502	0009061
41200	0007915
28128	0008383
301301	0005101
230143	0005276
625	0005133
28133	0007915
39950	0005076
1262	0005148
68766	0015254
853	0005277
39491	0004375
41978	0005406
1623	0018585
29317	0005052
41978	0012727
35783	0001505
154288	0000594
28131	0006665
1591	0007803
84135	0005147
573	0005313
1328	0005101
40519	0005044
39488	0015075
218	0004979
1681	0005149
2047	0006858
821	0007915
239935	0000702
1264	0100290
208479	0005277
820	0005302
1343	0005276
35783	0011438
29523	0005130
625	0001942
1282	0006031
29523	0015356
287	0006031
29523	0009061
616	0005109
59823	0005231
29388	0003472
38289	0009061
1306	0021722
34026	0005076
33032	0005133
1304	0005515
1869337	0005265
258515	0005147
651822	0005083
718247	0020283
1491	0005258
1308	0005147
100134	0005147
187326	0015356
1306	0002508
41978	0013433
1506	0003085
29523	0013680
729	0005052
41200	0005155
39485	0005147
1313	0006031
74426	0006052
41978	0005705
29387	0004967
166486	0006052
292800	0005101
246432	0005884
428712	0001187
42322	0015075
1747	0013730
363265	0008171
86832	0024388
68766	0100290
169388	0020283
626933	0007915
165179	0005575
28136	0007915
5476	0004844
419015	0002234
2173	0005301
39486	0005575
29391	0006858
2052	0005316
29387	0004982
729	0004950
310298	0005302
29317	0005361
625	0007256
33039	0005260
60454	0002635
157687	0005276
328813	0000594
41200	0006039
626940	0006052
33035	0100290
1580	0005884
1544	0005101
68766	0005515
879969	0005161
59823	0004980
1532	0005180
59823	0011382
1591	0002234
41200	0005100
39496	0005090
10368	0005079
29523	0007699
40216	0007254
29523	0005180
338188	0005148
29361	0000594
1591	0008383
76122	0006665
1282	0019082
68766	0001942
29391	0005515
38304	0006031
2108	0013662
35783	0005306
1532	0005575
89926	0005276
1171599	0020283
68766	0000594
1512	0005090
853	0005302
936456	0005148
371601	0005301
1278232	0008903
2702	0005047
29523	0005575
68766	0007254
40518	0043839
623	0005011
35783	0043519
172042	0005276
28037	0005130
1306	0011888
562	0005311
1591	0005090
216816	0006031
100176	0005180
201571	0005575
28037	0009061
52769	0005076
1747	0011429
33032	0008315
1591	0008171
53418	0005076
41978	0005011
820	0002691
33038	0015075
28116	0015356
29389	0013433
28116	0009061
363265	0009688
47715	0005148
164	0005076
851	0001187
84112	0005277
1613	0002234
41200	0005344
823	0018305
28025	0005147
287	0005052
35783	0001444
1868208	0020283
360807	0009061
165179	0002679
39950	0005276
425941	0005130
1262	0005011
885	0015254
47770	0006624
40545	0005301
1591	0018229
35783	0005010
425941	0001039
36645	0005083
38304	0008903
1680	0005277
204	0008226
487	0006858
821	0005258
357276	0005147
35783	0018301
2702	0005161
1869337	0007191
46124	0007803
1681	0004790
446660	0005101
817	0005011
1623	0002406
1613	0005090
29523	0007079
165179	0006781
68766	0002358
28117	0005155
5476	0005276
216816	0008903
1547	0005101
35783	0012268
1535	0005180
467210	0005002
68766	0007256
820	0008487
625	0004975
5482	0005109
291484	0005011
102148	0044926
1506	0005252
1869337	0011429
204	0005148
1681	0000771
1515	0005316
28118	0005155
1591	0002269
39777	0005011
102148	0005575
1409	0004375
1535	0005575
885	0858950
37734	0000594
1496	0005011
59823	0019167
39765	0009061
1306	0015356
573	0009061
28052	0000594
33035	0005095
824	0005076
301301	0001187
39488	0005300
41200	0001673
1591	0009688
1328	0005265
817	0001751
216816	0005101
40545	0006052
82203	0005002
39778	0005011
208479	0000594
40518	0004982
76124	0005076
817	0001674
341694	0011122
1313	0004950
55194	0005083
856	0005649
35783	0005148
28132	0019100
172042	0005130
187979	0005109
39491	0005147
29523	0023305
218538	0007191
1280	0043839
1264	0005011
1398	0005011
239935	0006052
1656	0008226
29523	0010518
1409	0044937
59823	0005306
33038	0005101
1492	0005148
1869337	0015254
562	0006052
59823	0011122
68766	0020782
1306	0005249
1624	0005090
28132	0005011
41978	0005155
360807	0005180
1309	0005148
204516	0000594
158	0001039
301302	0000594
228654	0005011
2702	0005701
43997	0005373
817	0007803
329854	0009061
28116	0005575
29523	0015183
727	0005249
166	0005258
29317	0001505
1488	0005316
29387	0004785
39491	0004950
1492	0002406
820	0005011
230143	0005300
1280	0018103
1302	0011122
853	0005095
885	0011565
29466	0005302
1506	0005306
327575	0010030
853	0013433
29387	0005010
137732	0001039
837	0004631
1262	0005993
59823	0007883
229037	0004979
42895	0004980
1506	0005062
1747	0005515
1852369	0005364
33038	0005052
68766	0006624
1898203	0005155
59823	0005109
1306	0007147
310297	0005052
29466	0006858
1306	0005180
671218	0011122
197	0005258
1302	0005515
328813	0007915
84030	0005180
729	0018353
78259	0005180
39777	0005155
1306	0005147
59823	0008226
1306	0005575
573	0005575
29387	0006644
1735	0009061
59823	0002775
837	0002635
1599	0005002
154046	0005101
1598	0005180
625	0005301
72	0018353
35783	0005260
44737	0004631
1535	0015183
1311	0006031
113107	0008226
1506	0005109
156456	0005388
1492	0005260
35783	0002203
59823	0004979
28129	0008383
823	0011429
1659	0005148
1314	0006858
1304	0005301
60133	0005130
1305	0011122
47770	0006052
1501332	0011122
246787	0005306
33011	0024343
63822	0005052
28132	0006665
1655	0005276
329854	0005575
28134	0010030
1591	0005101
28111	0007191
39492	0005149
74426	0005101
1579	0005180
43769	0009061
39491	0043797
1522	0005260
204516	0005364
1306	0005649
860	0011122
1869337	0000594
181675	0005011
29387	0012727
817	0008383
106588	0005011
820	0005155
885	0013433
29918	0005052
1306	0007079
44737	0002635
43675	0008903
41200	0005130
853	0005011
28447	0005180
1351	0008903
41200	0015356
1306	0003004
41200	0009061
1328	0018076
69222	0007915
61645	0005388
29523	0004980
1358	0005147
1306	0005300
419005	0008383
5476	0005147
817	0005090
166	0005276
625	0005044
28051	0005575
142586	0007027
29317	0005298
625	0005258
817	0008171
821	0005130
1747	0004790
821	0015356
39778	0002234
739	0044926
35783	0005011
1512	0005052
1351	0009061
84135	0011122
39397	0005276
41211	0005301
39778	0008383
292800	0005277
68766	0005441
310298	0007803
1735	0005180
853	0007915
853	0001751
59823	0005364
74426	0005052
545	0007079
47770	0021722
817	0005178
1328	0005316
29387	0013433
1306	0023305
1306	0006781
142586	0005101
29317	0001444
239935	0004784
1309	0005011
41958	0020283
28132	0002234
2108	0004631
39778	0005090
29466	0013433
59823	0000702
177972	0005055
82135	0005701
851	0004631
47882	0005265
28132	0008383
41978	0010150
1869337	0007256
33038	0043839
616	0008383
37915	0004980
1308	0011122
745368	0005101
35783	0001751
46506	0005052
75750	0005276
1869337	0013433
1358	0007079
1306	0015183
5476	0007079
59823	0005260
876	0005260
1591	0005812
29317	0004631
29523	0015254
1492	0001751
68766	0005002
328814	0000594
1869337	0002009
1869337	0004790
647	0005148
1506	0005546
68892	0008903
310297	0003085
39778	0005884
437897	0005301
1535	0004980
282125	0005701
41200	0007147
1338	0011122
102148	0007191
29361	0006052
29523	0018585
59823	0006624
41200	0007699
860	0005148
41200	0005180
328813	0005344
851	0002635
165179	0011122
416555	0009061
33043	0005180
142586	0005052
39486	0011122
5476	0024388
1591	0005312
28133	0044926
29343	0004980
853	0005155
418240	0001751
333297	0005884
562	0005130
41200	0005575
544580	0005130
29317	0002635
2702	0005011
1613	0005180
29317	0005148
1306	0005231
386414	0005316
68766	0005258
1591	0005083
28112	0005083
47770	0005276
68766	0005344
28125	0006052
316	0004950
821	0005147
41976	0008310
820	0005884
218	0100459
140626	0005575
820	0005178
487174	0005149
293	0005076
28117	0009061
28116	0004980
41978	0011849
461393	0002635
28052	0005301
437897	0006052
28449	0006858
28132	0002909
29387	0005011
29317	0005406
28124	0004950
626929	0011122
29523	0011122
625	0005276
165179	0005109
76122	0044926
384638	0005011
729	0008226
29466	0005011
29523	0850230
135083	0007915
1547	0005277
1107316	0004844
425941	0004980
309120	0002234
1114161	0013433
29317	0018309
1306	0006920
2108	0002358
837	0009831
76860	0002635
1520	0005148
1869337	0004975
1338	0008226
43675	0005083
142586	0005312
40542	0011122
466954	0020283
1796615	0007915
181675	0002234
28090	0002406
1304	0005276
44737	0005011
729	0002635
1270	0005515
1680	0005011
729	0005148
29387	0001751
41200	0001517
44749	0005260
386414	0005701
1306	0005146
301301	0012727
1304	0043923
1306	0004980
29523	0001942
165179	0005148
40324	0004980
821	0001517
850	0009688
239935	0005147
35783	0002234
1596	0005161
539	0011122
1591	0001187
59823	0004699
39488	0005010
487174	0000594
1596	0005316
41200	0023305
5537	0005276
879276	0008226
885	0005301
823	0013433
33039	0005101
821	0021055
102148	0011122
1506	0001751
1535	0011122
840	0005276
727	0012105
1177574	0002268
47293	0007147
1824	0006031
35783	0005090
35783	0005351
28117	0005575
821	0006781
853	0005884
817	0018109
1490	0005260
218	0005101
42895	0000702
28026	0007803
1260	0002234
625	0005130
35783	0005313
68766	0005276
55565	0005276
39778	0008903
1306	0005252
1304	0005318
29523	0004979
729	0005546
1303	0011122
40520	0013433
1492	0005313
39777	0009061
29466	0005155
1018	0044926
1496	0009061
360807	0005149
1107316	0005276
470565	0007191
479	0004979
28124	0013662
28037	0011122
59823	0005993
41200	0002412
68766	0043923
1747	0005002
1522	0005090
165179	0005546
1308	0005260
163202	0001187
28116	0011122
39778	0009061
851	0005011
88431	0006052
56774	0005276
1302	0005076
1531	0005277
470565	0018076
1107316	0043923
1747	0008608
44737	0005155
158847	0009688
40518	0005011
729	0005260
41978	0005180
651822	0007915
562	0005300
1303	0005515
328814	0007915
39485	0005260
59823	0005044
885	0005258
853	0009688
29317	0005011
29523	0002009
29387	0024343
291645	0005306
425941	0011122
29387	0005100
1302	0008608
39491	0005010
885	0005344
239935	0024388
28037	0005515
47678	0005302
41978	0005575
165179	0005260
40545	0006781
1160721	0008487
1343	0012268
471	0005076
33959	0002234
562	0024388
363192	0005076
1681	0005130
59823	0006733
1512	0005277
820	0015356
29523	0000771
837	0019086
360807	0011565
570835	0002268
820	0009061
290054	0005180
1579	0005316
218	0004950
1130798	0002234
817	0005180
1590	0005147
29317	0009831
562	0006781
43995	0005515
29387	0008383
180282	0008903
53374	0006624
649756	0005011
1306	0005306
1583331	0010030
143361	0008226
33038	0005302
76631	0002358
56142	0005076
1306	0011122
357276	0002268
360807	0000594
35517	0005076
28130	0005316
84112	0008383
53419	0002635
562	0043797
2130	0005316
33038	0005010
41978	0003232
1689	0002234
729	0005011
177412	0009061
58231	0008226
853	0018170
1623	0007027
39491	0005148
1262	0005083
310297	0005010
357279	0008226
59823	0008171
36907	0005052
1306	0005133
29391	0001039
44737	0008383
1869337	0005258
28134	0015356
1496	0005575
41200	0004980
116085	0005101
1869337	0005344
216816	0006644
38313	0005148
1506	0008383
28026	0005090
158	0011122
71999	0005083
68766	0013680
76775	0005083
1306	0007883
166	0003085
29387	0018229
625	0004950
1280	0005011
2047	0044926
35517	0005258
1680	0005090
821	0004980
1306	0005109
1328	0007915
1264	0005575
1506	0005090
1318	0005149
46228	0006052
837	0002909
77095	0005011
1506	0005351
5210	0024343
29317	0005155
480	0024352
290054	0005300
651822	0005076
41978	0023305
1506	0005081
29387	0007871
33038	0005148
201291	0024388
484	0002635
301301	0007803
484	0005148
59823	0015597
41978	0005265
1318	0006858
29466	0002909
1308	0005301
625	0005300
1261	0005011
203	0005373
29523	0010726
1506	0018229
35783	0008903
853	0009061
1506	0004375
172733	0013433
29523	0043459
1526	0005260
45579	0005083
47671	0005076
1306	0004979
625	0024388
29466	0010150
42322	0005260
301301	0005155
39488	0005011
28447	0005515
40543	0005316
210	0011122
29523	0005311
1351	0005316
817	0005265
1318	0005515
1624	0007191
28111	0005155
616	0003232
1328	0005155
1591	0005302
228604	0005276
35783	0005101
5476	0005109
1747	0006608
851	0019086
33038	0002691
44737	0010150
29391	0005575
301302	0005130
1591	0005701
1502	0005301
82135	0002234
199	0013662
42895	0005044
68892	0007191
562	0004980
74426	0005010
310298	0005180
29317	0008383
33035	0005575
68766	0004950
47671	0005258
287	0005960
110936	0005884
203	0005161
625	0015183
197575	0005373
625	0043797
59823	0015075
573	0004790
33043	0005149
361500	0005133
1591	0100290
29387	0011888
487175	0005149
1282	0007915
1491	0005148
480	0006031
41200	0001711
59823	0005318
28118	0005302
154046	0005148
69823	0005076
29317	0005090
47671	0004844
29523	0005301
1521	0005258
39778	0001187
460384	0005011
41200	0011122
28133	0011122
53419	0019100
625	0002412
41200	0850230
100886	0005090
39486	0006052
357276	0001751
1532	0006039
43768	0005076
823	0005258
852	0005575
68766	0003004
853	0005180
138595	0005276
4841	0005311
310297	0008487
589437	0018353
234908	0005302
44737	0011888
28449	0005076
102148	0005311
28449	0005002
821	0011122
1270	0005002
40520	0006052
5482	0005052
39491	0005011
616	0001187
1305	0005276
853	0005575
41200	0011565
1379	0002635
78258	0005276
84163	0005276
46124	0018076
715	0005388
5478	0020283
166486	0005148
729	0008383
671224	0005148
36834	0005011
142586	0018301
59823	0008903
218538	0005276
1559	0005260
59823	0007027
837	0015356
47678	0005011
1318	0013433
41978	0005146
1305	0043923
1747	0006604
529705	0005884
626940	0008757
68766	0006781
1591	0005406
457830	0009061
853	0005202
916	0009061
33043	0000594
216816	0005011
29387	0009061
154046	0005546
45851	0005149
33033	0008226
1280	0008383
1591	0004425
1686	0005052
29523	0005258
301302	0005147
59823	0005101
45972	0005047
29466	0009061
68766	0015183
29317	0010150
